OBJECTID,DESCRIPTION,ID,MP28646A_B,MP28646A_B_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
166,92861 (Villa Park),92861,1862,39.77,39.77,8340000.0,17926.67245314459,1756053735161,Synapse54,1756053735161,Synapse54
167,92865 (Orange),92865,5658,35.75,35.75,13336250.0,16133.265595069315,1756053735161,Synapse54,1756053735161,Synapse54
168,92866 (Orange),92866,4499,35.73,35.73,7418750.0,12813.804565973127,1756053735161,Synapse54,1756053735161,Synapse54
169,92867 (Orange),92867,12665,36.42,36.42,29515000.0,52452.17586230138,1756053735161,Synapse54,1756053735161,Synapse54
170,92868 (Orange),92868,7335,31.28,31.28,12813750.0,21889.700334687273,1756053735161,Synapse54,1756053735161,Synapse54
171,92869 (Orange),92869,11076,38.41,38.41,49452500.0,43559.182698021956,1756053735161,Synapse54,1756053735161,Synapse54
172,92870 (Placentia),92870,15134,36.05,36.05,25658750.0,42875.80354717247,1756053735161,Synapse54,1756053735161,Synapse54
173,92878 (Corona),92878,4717,35.7,35.7,28011250.0,43014.98620425098,1756053735161,Synapse54,1756053735161,Synapse54
174,92879 (Corona),92879,12839,34.07,34.07,35812500.0,35718.5917383939,1756053735161,Synapse54,1756053735161,Synapse54
175,92880 (Corona),92880,15412,35.01,35.01,66393750.0,60879.49666935877,1756053735161,Synapse54,1756053735161,Synapse54
176,92881 (Corona),92881,8772,36.36,36.36,87822500.0,78100.13412564347,1756053735161,Synapse54,1756053735161,Synapse54
177,92882 (Corona),92882,18098,35.26,35.26,100377500.0,56643.47421769441,1756053735161,Synapse54,1756053735161,Synapse54
178,92883 (Corona),92883,11197,36.32,36.32,213882500.0,87517.171289697,1756053735161,Synapse54,1756053735161,Synapse54
179,92886 (Yorba Linda),92886,15084,38.26,38.26,56058750.0,49514.934612607736,1756053735161,Synapse54,1756053735161,Synapse54
180,92887 (Yorba Linda),92887,6339,38.82,38.82,34530000.0,37985.248233257116,1756053735161,Synapse54,1756053735161,Synapse54
181,93001 (Ventura),93001,10349,35.21,35.21,328800721.75390625,138054.9955498076,1756053735161,Synapse54,1756053735161,Synapse54
182,93003 (Ventura),93003,14545,36.05,36.05,74552500.0,55676.02575982478,1756053735161,Synapse54,1756053735161,Synapse54
183,93004 (Ventura),93004,9099,36.01,36.01,26253750.0,24293.608892124525,1756053735161,Synapse54,1756053735161,Synapse54
184,93010 (Camarillo),93010,13700,37.54,37.54,79716250.0,46831.915462838704,1756053735161,Synapse54,1756053735161,Synapse54
185,93012 (Camarillo),93012,12009,37.78,37.78,184080000.0,94772.80839757764,1756053735161,Synapse54,1756053735161,Synapse54
186,93013 (Carpinteria),93013,4676,36.27,36.27,79270000.0,51873.42689239334,1756053735161,Synapse54,1756053735161,Synapse54
187,93015 (Fillmore),93015,5129,34.11,34.11,400038750.0,134789.0342106503,1756053735161,Synapse54,1756053735161,Synapse54
188,93021 (Moorpark),93021,10595,37.24,37.24,234746250.0,99048.10368902325,1756053735161,Synapse54,1756053735161,Synapse54
189,93022 (Oak View),93022,1733,37.83,37.83,13133750.0,25118.329999860227,1756053735161,Synapse54,1756053735161,Synapse54
190,93023 (Ojai),93023,6142,36.32,36.32,1181358803.4804688,195447.1922160022,1756053735161,Synapse54,1756053735161,Synapse54
191,93030 (Oxnard),93030,14577,33.53,33.53,53537500.0,50865.79887099985,1756053735161,Synapse54,1756053735161,Synapse54
192,93033 (Oxnard),93033,18278,32.06,32.06,130200000.0,78026.87368580469,1756053735161,Synapse54,1756053735161,Synapse54
193,93035 (Oxnard),93035,8369,36.24,36.24,17435000.0,62007.549074571805,1756053735161,Synapse54,1756053735161,Synapse54
194,93036 (Oxnard),93036,12726,33.68,33.68,57343750.0,44444.19463078578,1756053735161,Synapse54,1756053735161,Synapse54
195,93040 (Piru),93040,603,32.56,32.56,210346250.0,69953.9423901976,1756053735161,Synapse54,1756053735161,Synapse54
196,93041 (Port Hueneme),93041,5987,33.61,33.61,17655000.0,45728.7533863953,1756053735161,Synapse54,1756053735161,Synapse54
197,93042 (Point Mugu Nawc),93042,4,33.33,33.33,21217500.0,39144.09398891686,1756053735161,Synapse54,1756053735161,Synapse54
198,93043 (Port Hueneme CBC Base),93043,145,35.19,35.19,5371250.0,18340.340638344987,1756053735161,Synapse54,1756053735161,Synapse54
199,93060 (Santa Paula),93060,8630,32.19,32.19,444843750.0,130581.77761447629,1756053735161,Synapse54,1756053735161,Synapse54
200,93063 (Simi Valley),93063,16177,36.65,36.65,151668750.0,72081.40181131517,1756053735161,Synapse54,1756053735161,Synapse54
201,93065 (Simi Valley),93065,21848,37.19,37.19,162708750.0,98893.97184780746,1756053735161,Synapse54,1756053735161,Synapse54
202,93066 (Somis),93066,919,38.09,38.09,213165000.0,70614.50191605966,1756053735161,Synapse54,1756053735161,Synapse54
203,93067 (Summerland),93067,298,36.52,36.52,3173750.0,13823.137880104807,1756053735161,Synapse54,1756053735161,Synapse54
204,93101 (Santa Barbara),93101,8936,35.26,35.26,12738750.0,27780.3304886334,1756053735161,Synapse54,1756053735161,Synapse54
205,93103 (Santa Barbara),93103,6017,36.4,36.4,16533750.0,29598.426540677967,1756053735161,Synapse54,1756053735161,Synapse54
206,93105 (Santa Barbara),93105,8955,39.52,39.52,1085646890.625,322486.5248719495,1756053735161,Synapse54,1756053735161,Synapse54
207,93106 (Santa Barbara),93106,1211,25.58,25.58,3377500.0,10299.680398798031,1756053735161,Synapse54,1756053735161,Synapse54
208,93108 (Santa Barbara),93108,3741,40.34,40.34,166683750.0,95528.79525072398,1756053735161,Synapse54,1756053735161,Synapse54
209,93109 (Santa Barbara),93109,3758,38.21,38.21,13007500.0,26406.026345091894,1756053735161,Synapse54,1756053735161,Synapse54
210,93110 (Santa Barbara),93110,4921,38.98,38.98,27055000.0,32648.046786382944,1756053735161,Synapse54,1756053735161,Synapse54
