OBJECTID,CONAME,ADDR,CITY,STATE_NAME,STATE,ZIP,ZIP4,NAICS,NAICS_ALL,SIC,SIC_ALL,INDUSTRY_DESC,AFFILIATE,BRAND,HQNAME,LOC_CONF,PLACETYPE,SQFOOTAGE,MIN_SQFT,MAX_SQFT,EMPNUM,SALESVOL,SOURCE,ESRI_PID,DESC_,LATITUDE,LONGITUDE,CreationDate,Creator,EditDate,Editor
70,Target,N Bellflower Blvd,Long Beach,California,CA,90815,2017,45511001,"45511001, 45511003, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45611009, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022, 72251117",531102,"531102, 531104, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 591205, 594136, 594517, 594744, 599929, 599992, 571219, 581208","Department Stores, Retail Shops, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Pharmacies, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Restaurants",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,280,56209000.0,Data Axle,e41c07740ae55a1c9b53eb3bc0c9836e,"CONAME, Long Beach, California",33.79809099996266,-118.12271599965442,1756054360382,Synapse54,1756054360382,Synapse54
71,Target,E Eastland Center Dr,West Covina,California,CA,91791,1624,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022, 45611009, 45511003",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219, 591205, 531104","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Pharmacies, Retail Shops",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,220,44164000.0,Data Axle,a21c8fe4a1ba093e0d5f066973335bc5,"CONAME, West Covina, California",34.07348699972195,-117.88384500042051,1756054360382,Synapse54,1756054360382,Synapse54
72,Target,Golden Valley Rd,Santa Clarita,California,CA,91387,1428,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45611009, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 591205, 594136, 594517, 594744, 599929, 599992, 571219","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Pharmacies, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,150,30112000.0,Data Axle,6ae1b5fb353186beb8d2c1ab50e15cfa,"CONAME, Santa Clarita, California",34.39455600023774,-118.46484099976537,1756054360382,Synapse54,1756054360382,Synapse54
73,Target,W Orangethorpe Ave,Fullerton,California,CA,92832,2900,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022, 45611009",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219, 591205","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Pharmacies",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,100,20947000.0,Data Axle,92340218e540af1f402229b253bebdf3,"CONAME, Fullerton, California",33.85802999988584,-117.92681500024635,1756054360382,Synapse54,1756054360382,Synapse54
74,Target,Baldwin Park Blvd,Baldwin Park,California,CA,91706,4703,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 45511003, 72251117",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 531104, 581208","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, Retail Shops, Restaurants",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,200,40149000.0,Data Axle,44ebc8588279cfdd61dde673cd95660e,"CONAME, Baldwin Park, California",34.06939000029648,-117.97673700007225,1756054360382,Synapse54,1756054360382,Synapse54
75,Target,Camino Del Rio N,San Diego,California,CA,92108,1511,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022, 45521908, 45511003",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219, 539901, 531104","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, General Merchandise-Retail, Retail Shops",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,150,31198000.0,Data Axle,ffb86279dd8fe0ca90f61d424a8dc1ff,"CONAME, San Diego, California",32.76796900028201,-117.15049000015732,1756054360382,Synapse54,1756054360382,Synapse54
76,Target,N Sepulveda Blvd,Manhattan Beach,California,CA,90266,5193,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45991004, 45612001, 44911022, 45942043",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 599929, 599992, 571219, 594744","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Wedding Party Gifts",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,380,76283000.0,Data Axle,e1c7067d784d269c5da19b0a6cf7fcc1,"CONAME, Manhattan Beach, California",33.88845599987159,-118.39436550042475,1756054360382,Synapse54,1756054360382,Synapse54
77,Target,N El Camino Real,Encinitas,California,CA,92024,1320,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 45611009, 44911022",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 591205, 571219","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, Pharmacies, House Furnishings-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,250,51996000.0,Data Axle,a2af30d4c62610537a9b9099dcdd3172,"CONAME, Encinitas, California",33.06258699968219,-117.2651459998304,1756054360382,Synapse54,1756054360382,Synapse54
78,Target,Seal Beach Blvd,Seal Beach,California,CA,90740,2709,45511001,"45511001, 45521908, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45611009, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022",531102,"531102, 539901, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 591205, 594136, 594517, 594744, 599929, 599992, 571219","Department Stores, General Merchandise-Retail, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Pharmacies, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,150,31420000.0,Data Axle,7cf9947d05a08877f1de0bfa8673a028,"CONAME, Seal Beach, California",33.783029000263475,-118.06939100007261,1756054360382,Synapse54,1756054360382,Synapse54
79,Target,S El Camino Real,Oceanside,California,CA,92054,6384,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 45611009",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 591205","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, Pharmacies",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,150,31198000.0,Data Axle,6ba5e2172d65312dd7a478127eec35d8,"CONAME, Oceanside, California",33.18421500007201,-117.33029550014085,1756054360382,Synapse54,1756054360382,Synapse54
80,Target,Mission Gorge Rd,Santee,California,CA,92071,3834,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022, 45611009",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219, 591205","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Pharmacies",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,150,31198000.0,Data Axle,e546a6735ca9c11dd92bc001fd60004f,"CONAME, Santee, California",32.8423909996278,-116.98247600039214,1756054360382,Synapse54,1756054360382,Synapse54
81,Target,Yorba Linda Blvd,Fullerton,California,CA,92831,1523,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,199,41684000.0,Data Axle,7f8dfbfd00e3c01b6568375c00a825a3,"CONAME, Fullerton, California",33.88787699972511,-117.87791600006939,1756054360382,Synapse54,1756054360382,Synapse54
82,Target,Business Park Dr,Vista,California,CA,92081,8520,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022, 45611009",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219, 591205","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Pharmacies",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,150,31198000.0,Data Axle,e1cddc8cf33a77a0f59d1f4fff39a516,"CONAME, Vista, California",33.13616300003899,-117.22885900039108,1756054360382,Synapse54,1756054360382,Synapse54
83,Target,Orangethorpe Ave,Buena Park,California,CA,90621,3429,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022, 45521908, 45611009",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219, 539901, 591205","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, General Merchandise-Retail, Pharmacies",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,150,31420000.0,Data Axle,c30a4e9ab0b6067739f7e6900a3c6afd,"CONAME, Buena Park, California",33.857191999664686,-118.00168299991657,1756054360382,Synapse54,1756054360382,Synapse54
84,Target,Contra Costa Blvd,Pleasant Hill,California,CA,94523,1216,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022, 45611009, 45511003, 72251117",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219, 591205, 531104, 581208","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Pharmacies, Retail Shops, Restaurants",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,250,49960000.0,Data Axle,39ddfdba63a0df8a756724fa8f8b47ec,"CONAME, Pleasant Hill, California",37.977286999885806,-122.06730599976008,1756054360382,Synapse54,1756054360382,Synapse54
