OBJECTID,DESCRIPTION,ID,GENALPHACY,GENALPHACY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
1352,95032 (Los Gatos),95032,2086,7.39,7.39,67001250.0,66768.93683571756,1756054216011,Synapse54,1756054216011,Synapse54
1353,95033 (Los Gatos),95033,748,7.99,7.99,433975000.0,195443.69765272897,1756054216011,Synapse54,1756054216011,Synapse54
1354,95035 (Milpitas),95035,9275,10.94,10.94,187505000.0,102487.06415139603,1756054216011,Synapse54,1756054216011,Synapse54
1355,95037 (Morgan Hill),95037,5592,10.32,10.32,974852500.0,217152.9500544929,1756054216011,Synapse54,1756054216011,Synapse54
1356,95039 (Moss Landing),95039,146,9.92,9.92,61041250.0,65007.84853193495,1756054216011,Synapse54,1756054216011,Synapse54
1357,95041 (Mount Hermon),95041,21,6.67,6.67,493750.0,4431.777855798029,1756054216011,Synapse54,1756054216011,Synapse54
1358,95043 (Paicines),95043,86,12.89,12.89,3434581250.0,389393.29952225287,1756054216011,Synapse54,1756054216011,Synapse54
1359,95045 (San Juan Bautista),95045,422,8.97,8.97,287496250.0,100301.05005016635,1756054216011,Synapse54,1756054216011,Synapse54
1360,95046 (San Martin),95046,517,8.48,8.48,70686250.0,47757.09672461534,1756054216011,Synapse54,1756054216011,Synapse54
1361,95050 (Santa Clara),95050,3930,9.65,9.65,23260000.0,26925.489244261094,1756054216011,Synapse54,1756054216011,Synapse54
1362,95051 (Santa Clara),95051,6912,10.8,10.8,27115000.0,32035.407795510353,1756054216011,Synapse54,1756054216011,Synapse54
1363,95053 (Santa Clara),95053,112,5.62,5.62,437500.0,2662.6800755041822,1756054216011,Synapse54,1756054216011,Synapse54
1364,95054 (Santa Clara),95054,2851,10.74,10.74,25912500.0,20352.938363057256,1756054216011,Synapse54,1756054216011,Synapse54
1365,95060 (Santa Cruz),95060,3084,6.46,6.46,390105000.0,179636.56443204565,1756054216011,Synapse54,1756054216011,Synapse54
1366,95062 (Santa Cruz),95062,2542,7.34,7.34,20913750.0,29004.024425275817,1756054216011,Synapse54,1756054216011,Synapse54
1367,95064 (Santa Cruz),95064,156,1.8,1.8,11942500.0,20118.594276150314,1756054216011,Synapse54,1756054216011,Synapse54
1368,95065 (Santa Cruz),95065,589,7.22,7.22,44081250.0,49975.0949435575,1756054216011,Synapse54,1756054216011,Synapse54
1369,95066 (Scotts Valley),95066,1245,8.27,8.27,70233750.0,51959.376262143385,1756054216011,Synapse54,1756054216011,Synapse54
1370,95070 (Saratoga),95070,1729,5.48,5.48,105907500.0,75894.75989039351,1756054216011,Synapse54,1756054216011,Synapse54
1371,95073 (Soquel),95073,626,6.16,6.16,64752500.0,48424.508487509185,1756054216011,Synapse54,1756054216011,Synapse54
1372,95075 (Tres Pinos),95075,32,7.6,7.6,15140000.0,25321.66870925112,1756054216011,Synapse54,1756054216011,Synapse54
1373,95076 (Watsonville),95076,9204,11.28,11.28,547181202.8828125,209097.8117276596,1756054216011,Synapse54,1756054216011,Synapse54
1374,95110 (San Jose),95110,1945,8.94,8.94,18821250.0,37872.714303980494,1756054216011,Synapse54,1756054216011,Synapse54
1375,95111 (San Jose),95111,5697,9.87,9.87,23545000.0,27727.413934021675,1756054216011,Synapse54,1756054216011,Synapse54
1376,95112 (San Jose),95112,4901,8.17,8.17,28413750.0,42576.92091859367,1756054216011,Synapse54,1756054216011,Synapse54
1377,95113 (San Jose),95113,202,4.29,4.29,1572500.0,12509.908716221269,1756054216011,Synapse54,1756054216011,Synapse54
1378,95116 (San Jose),95116,5255,10.02,10.02,15091250.0,19194.42431565609,1756054216011,Synapse54,1756054216011,Synapse54
1379,95117 (San Jose),95117,3586,10.66,10.66,10040000.0,13563.066914427814,1756054216011,Synapse54,1756054216011,Synapse54
1380,95118 (San Jose),95118,3450,10.51,10.51,16748750.0,20790.016909650214,1756054216011,Synapse54,1756054216011,Synapse54
1381,95119 (San Jose),95119,1278,10.99,10.99,10150000.0,15824.832052249589,1756054216011,Synapse54,1756054216011,Synapse54
1382,95120 (San Jose),95120,2714,7.32,7.32,115900000.0,62423.60273330358,1756054216011,Synapse54,1756054216011,Synapse54
1383,95121 (San Jose),95121,2931,8.22,8.22,17627500.0,24974.05254817463,1756054216011,Synapse54,1756054216011,Synapse54
1384,95122 (San Jose),95122,4938,9.28,9.28,19180000.0,24679.033556375616,1756054216011,Synapse54,1756054216011,Synapse54
1385,95123 (San Jose),95123,7025,10.37,10.37,30756250.0,28965.20550065298,1756054216011,Synapse54,1756054216011,Synapse54
1386,95124 (San Jose),95124,5000,10.11,10.11,26415000.0,35812.08785219395,1756054216011,Synapse54,1756054216011,Synapse54
1387,95125 (San Jose),95125,5373,10.08,10.08,31215000.0,31565.90746691394,1756054216011,Synapse54,1756054216011,Synapse54
1388,95126 (San Jose),95126,3461,8.54,8.54,13606250.0,26032.288251099842,1756054216011,Synapse54,1756054216011,Synapse54
1389,95127 (San Jose),95127,5858,9.88,9.88,61596250.0,61539.14285612651,1756054216011,Synapse54,1756054216011,Synapse54
1390,95128 (San Jose),95128,3138,9.33,9.33,15611250.0,23082.618138712827,1756054216011,Synapse54,1756054216011,Synapse54
1391,95129 (San Jose),95129,3315,8.31,8.31,17525000.0,23718.872866454236,1756054216011,Synapse54,1756054216011,Synapse54
1392,95130 (San Jose),95130,1397,10.39,10.39,6727500.0,20078.367663288223,1756054216011,Synapse54,1756054216011,Synapse54
1393,95131 (San Jose),95131,3141,9.79,9.79,24108750.0,25856.419197457373,1756054216011,Synapse54,1756054216011,Synapse54
1394,95132 (San Jose),95132,3483,8.88,8.88,67500000.0,43962.26172469848,1756054216011,Synapse54,1756054216011,Synapse54
1395,95133 (San Jose),95133,2899,9.94,9.94,13456250.0,17424.397731506586,1756054216011,Synapse54,1756054216011,Synapse54
1396,95134 (San Jose),95134,2932,10.08,10.08,39288750.0,44428.56868248859,1756054216011,Synapse54,1756054216011,Synapse54
1397,95135 (San Jose),95135,1170,5.68,5.68,112580000.0,62404.64123578639,1756054216011,Synapse54,1756054216011,Synapse54
1398,95136 (San Jose),95136,4599,10.1,10.1,22698750.0,22943.709242264922,1756054216011,Synapse54,1756054216011,Synapse54
1399,95138 (San Jose),95138,1621,8.56,8.56,104273750.0,54173.82606581539,1756054216011,Synapse54,1756054216011,Synapse54
1400,95139 (San Jose),95139,694,10.05,10.05,6090000.0,11689.784500804102,1756054216011,Synapse54,1756054216011,Synapse54
1401,95140 (Mount Hamilton),95140,36,8.93,8.93,384943750.0,143521.2003116066,1756054216011,Synapse54,1756054216011,Synapse54
1402,95141 (San Jose),95141,0,0.0,0.0,9501250.0,21659.687460942012,1756054216011,Synapse54,1756054216011,Synapse54
1403,95148 (San Jose),95148,3525,7.85,7.85,38987500.0,34710.85621350365,1756054216011,Synapse54,1756054216011,Synapse54
1404,95192 (San Jose),95192,43,1.03,1.03,537500.0,3059.578513849123,1756054216011,Synapse54,1756054216011,Synapse54
1405,95202 (Stockton),95202,792,11.87,11.87,4191250.0,8872.64327375857,1756054216011,Synapse54,1756054216011,Synapse54
1406,95203 (Stockton),95203,2426,13.45,13.45,28541250.0,33953.41244620101,1756054216011,Synapse54,1756054216011,Synapse54
1407,95204 (Stockton),95204,3376,11.26,11.26,21938750.0,29805.002001321114,1756054216011,Synapse54,1756054216011,Synapse54
1408,95205 (Stockton),95205,5513,13.95,13.95,37618750.0,34186.86113131684,1756054216011,Synapse54,1756054216011,Synapse54
1409,95206 (Stockton),95206,8787,12.49,12.49,732466695.7226562,238425.08953483647,1756054216011,Synapse54,1756054216011,Synapse54
1410,95207 (Stockton),95207,6775,13.1,13.1,31347500.0,24061.943717001886,1756054216011,Synapse54,1756054216011,Synapse54
1411,95209 (Stockton),95209,4771,10.81,10.81,33943750.0,34313.51886867233,1756054216011,Synapse54,1756054216011,Synapse54
1412,95210 (Stockton),95210,5390,13.05,13.05,28723750.0,34335.52218713649,1756054216011,Synapse54,1756054216011,Synapse54
1413,95211 (Stockton),95211,57,3.72,3.72,818750.0,4371.8356370893425,1756054216011,Synapse54,1756054216011,Synapse54
1414,95212 (Stockton),95212,3506,10.75,10.75,90276250.0,51469.02791582284,1756054216011,Synapse54,1756054216011,Synapse54
1415,95215 (Stockton),95215,2844,10.82,10.82,394213750.0,113509.54465943026,1756054216011,Synapse54,1756054216011,Synapse54
1416,95219 (Stockton),95219,3324,10.29,10.29,279824122.80859375,178749.15812766465,1756054216011,Synapse54,1756054216011,Synapse54
1417,95220 (Acampo),95220,727,9.9,9.9,256686250.0,125871.80877102612,1756054216011,Synapse54,1756054216011,Synapse54
1418,95222 (Angels Camp),95222,446,8.23,8.23,439684500.0,150850.71139755216,1756054216011,Synapse54,1756054216011,Synapse54
1419,95223 (Arnold),95223,289,6.76,6.76,853170000.0,277631.58410817356,1756054216011,Synapse54,1756054216011,Synapse54
1420,95224 (Avery),95224,49,7.98,7.98,19138750.0,26741.109708950742,1756054216011,Synapse54,1756054216011,Synapse54
1421,95225 (Burson),95225,15,10.0,10.0,6565000.0,18952.897383069205,1756054216011,Synapse54,1756054216011,Synapse54
1422,95226 (Campo Seco),95226,8,16.0,16.0,16312500.0,19555.68235962441,1756054216011,Synapse54,1756054216011,Synapse54
1423,95227 (Clements),95227,62,8.82,8.82,104026250.0,50542.49875672118,1756054216011,Synapse54,1756054216011,Synapse54
1424,95228 (Copperopolis),95228,398,7.99,7.99,465918000.0,126142.00976249577,1756054216011,Synapse54,1756054216011,Synapse54
1425,95230 (Farmington),95230,96,9.78,9.78,655757500.0,215593.54785855138,1756054216011,Synapse54,1756054216011,Synapse54
1426,95231 (French Camp),95231,409,9.19,9.19,42151250.0,38459.797514065256,1756054216011,Synapse54,1756054216011,Synapse54
1427,95232 (Glencoe),95232,13,4.69,4.69,32872500.0,28002.730957535136,1756054216011,Synapse54,1756054216011,Synapse54
1428,95236 (Linden),95236,430,9.41,9.41,590838750.0,144437.56742153876,1756054216011,Synapse54,1756054216011,Synapse54
1429,95237 (Lockeford),95237,309,9.19,9.19,53038750.0,41855.59841112344,1756054216011,Synapse54,1756054216011,Synapse54
1430,95240 (Lodi),95240,5803,12.02,12.02,271697500.0,129414.12093028323,1756054216011,Synapse54,1756054216011,Synapse54
1431,95242 (Lodi),95242,2849,9.75,9.75,514797500.0,142314.40654369505,1756054216011,Synapse54,1756054216011,Synapse54
1432,95245 (Mokelumne Hill),95245,138,6.51,6.51,246500000.0,167799.2240930564,1756054216011,Synapse54,1756054216011,Synapse54
1433,95246 (Mountain Ranch),95246,94,7.48,7.48,300903750.0,155985.91744224896,1756054216011,Synapse54,1756054216011,Synapse54
1434,95247 (Murphys),95247,264,6.65,6.65,210182500.0,128237.21647112221,1756054216011,Synapse54,1756054216011,Synapse54
1435,95248 (Rail Road Flat),95248,36,8.63,8.63,269016250.0,125831.65568460984,1756054216011,Synapse54,1756054216011,Synapse54
1436,95249 (San Andreas),95249,357,9.0,9.0,295873750.0,144507.11809474317,1756054216011,Synapse54,1756054216011,Synapse54
1437,95251 (Vallecito),95251,54,7.52,7.52,24076250.0,32576.345714834246,1756054216011,Synapse54,1756054216011,Synapse54
1438,95252 (Valley Springs),95252,1378,9.09,9.09,742363750.0,218403.1196745498,1756054216011,Synapse54,1756054216011,Synapse54
1439,95253 (Victor),95253,7,11.29,11.29,176250.0,1876.0725631642915,1756054216011,Synapse54,1756054216011,Synapse54
1440,95555 (Orick),95555,16,4.4,4.4,403261250.0,96434.3067568054,1756054216011,Synapse54,1756054216011,Synapse54
1441,95556 (Orleans),95556,53,9.81,9.81,340331250.0,135306.3609912764,1756054216011,Synapse54,1756054216011,Synapse54
1442,95558 (Petrolia),95558,40,7.26,7.26,485215000.0,143750.3595794401,1756054216011,Synapse54,1756054216011,Synapse54
1443,95560 (Redway),95560,57,6.79,6.79,74698750.0,76643.54319942599,1756054216011,Synapse54,1756054216011,Synapse54
1444,95562 (Rio Dell),95562,375,10.85,10.85,65412500.0,42521.21574108776,1756054216011,Synapse54,1756054216011,Synapse54
1445,95563 (Salyer),95563,46,5.6,5.6,576823750.0,167707.18547169448,1756054216011,Synapse54,1756054216011,Synapse54
1446,95564 (Samoa),95564,35,7.97,7.97,13613750.0,26794.81083986442,1756054216011,Synapse54,1756054216011,Synapse54
1447,95565 (Scotia),95565,127,15.1,15.1,258228750.0,102804.59030537795,1756054216011,Synapse54,1756054216011,Synapse54
1448,95567 (Smith River),95567,182,9.67,9.67,207543750.0,80206.21304207419,1756054216011,Synapse54,1756054216011,Synapse54
1449,95568 (Somes Bar),95568,23,9.87,9.87,4673847500.0,605193.3136278172,1756054216011,Synapse54,1756054216011,Synapse54
1450,95569 (Redcrest),95569,20,7.66,7.66,165897500.0,129291.58447790495,1756054216011,Synapse54,1756054216011,Synapse54
1451,95570 (Trinidad),95570,163,6.35,6.35,635026250.0,146218.21392926737,1756054216011,Synapse54,1756054216011,Synapse54
1452,95571 (Weott),95571,19,8.33,8.33,5066250.0,13747.213840738383,1756054216011,Synapse54,1756054216011,Synapse54
1453,95573 (Willow Creek),95573,118,6.91,6.91,280951250.0,116185.9885209529,1756054216011,Synapse54,1756054216011,Synapse54
1454,95585 (Leggett),95585,29,6.67,6.67,411372500.0,173441.61489266442,1756054216011,Synapse54,1756054216011,Synapse54
1455,95587 (Piercy),95587,33,8.15,8.15,806586250.0,274537.39875070145,1756054216011,Synapse54,1756054216011,Synapse54
1456,95589 (Whitethorn),95589,82,7.04,7.04,452888750.0,202530.95821566417,1756054216011,Synapse54,1756054216011,Synapse54
1457,95595 (Zenia),95595,8,5.8,5.8,771378750.0,234498.72299648833,1756054216011,Synapse54,1756054216011,Synapse54
1458,95601 (Amador City),95601,22,9.4,9.4,6330000.0,12105.46669208914,1756054216011,Synapse54,1756054216011,Synapse54
1459,95602 (Auburn),95602,1316,7.14,7.14,228861250.0,101643.44572394979,1756054216011,Synapse54,1756054216011,Synapse54
1460,95603 (Auburn),95603,2048,7.56,7.56,167436250.0,124389.16598712743,1756054216011,Synapse54,1756054216011,Synapse54
1461,95605 (West Sacramento),95605,1567,9.79,9.79,17493750.0,21649.646815072476,1756054216011,Synapse54,1756054216011,Synapse54
1462,95606 (Brooks),95606,40,9.88,9.88,313933632.3515625,122592.91858248548,1756054216011,Synapse54,1756054216011,Synapse54
1463,95607 (Capay),95607,29,12.66,12.66,244283750.0,106556.43603272011,1756054216011,Synapse54,1756054216011,Synapse54
1464,95608 (Carmichael),95608,6126,9.54,9.54,55537500.0,43402.52086278619,1756054216011,Synapse54,1756054216011,Synapse54
1465,95610 (Citrus Heights),95610,4804,10.43,10.43,32896250.0,28040.05707323537,1756054216011,Synapse54,1756054216011,Synapse54
1466,95612 (Clarksburg),95612,114,9.3,9.3,238371250.0,80438.93945796073,1756054216011,Synapse54,1756054216011,Synapse54
1467,95614 (Cool),95614,269,7.44,7.44,129770000.0,67341.17923520946,1756054216011,Synapse54,1756054216011,Synapse54
1468,95615 (Courtland),95615,70,8.55,8.55,89042500.0,60558.69069895695,1756054216011,Synapse54,1756054216011,Synapse54
1469,95616 (Davis),95616,2663,5.0,5.0,134648750.0,90621.12669147256,1756054216011,Synapse54,1756054216011,Synapse54
1470,95618 (Davis),95618,2270,8.19,8.19,177263750.0,69347.3963329033,1756054216011,Synapse54,1756054216011,Synapse54
1471,95619 (Diamond Springs),95619,345,8.39,8.39,22715000.0,33728.03559781899,1756054216011,Synapse54,1756054216011,Synapse54
1472,95620 (Dixon),95620,2625,10.93,10.93,975333750.0,186668.8505655002,1756054216011,Synapse54,1756054216011,Synapse54
1473,95621 (Citrus Heights),95621,4035,9.6,9.6,28373750.0,29276.72198823885,1756054216011,Synapse54,1756054216011,Synapse54
1474,95623 (El Dorado),95623,323,7.29,7.29,198198750.0,82806.17082046167,1756054216011,Synapse54,1756054216011,Synapse54
1475,95624 (Elk Grove),95624,6511,9.61,9.61,207263750.0,93810.86932776653,1756054216011,Synapse54,1756054216011,Synapse54
1476,95626 (Elverta),95626,566,9.85,9.85,75273750.0,62281.27003794675,1756054216011,Synapse54,1756054216011,Synapse54
1477,95627 (Esparto),95627,485,12.68,12.68,209278750.0,98626.89718637253,1756054216011,Synapse54,1756054216011,Synapse54
1478,95628 (Fair Oaks),95628,3725,8.71,8.71,56452500.0,46956.85701374299,1756054216011,Synapse54,1756054216011,Synapse54
1479,95629 (Fiddletown),95629,62,5.58,5.58,234036250.0,110645.35868494297,1756054216011,Synapse54,1756054216011,Synapse54
1480,95630 (Folsom),95630,8328,9.0,9.0,127757500.0,57246.472775733644,1756054216011,Synapse54,1756054216011,Synapse54
1481,95631 (Foresthill),95631,532,8.63,8.63,2111276250.0,330044.8677382154,1756054216011,Synapse54,1756054216011,Synapse54
1482,95632 (Galt),95632,3458,10.76,10.76,467006250.0,176163.14787131862,1756054216011,Synapse54,1756054216011,Synapse54
1483,95633 (Garden Valley),95633,231,7.74,7.74,138535000.0,100303.45200139942,1756054216011,Synapse54,1756054216011,Synapse54
1484,95634 (Georgetown),95634,219,7.58,7.58,586331250.0,206170.1615135614,1756054216011,Synapse54,1756054216011,Synapse54
1485,95635 (Greenwood),95635,99,7.84,7.84,73238750.0,72536.78177776521,1756054216011,Synapse54,1756054216011,Synapse54
1486,95636 (Grizzly Flats),95636,56,7.07,7.07,192052500.0,106429.58745286285,1756054216011,Synapse54,1756054216011,Synapse54
1487,95637 (Guinda),95637,25,10.78,10.78,14013750.0,33016.722105437475,1756054216011,Synapse54,1756054216011,Synapse54
1488,95638 (Herald),95638,203,9.15,9.15,330088750.0,107261.8281987377,1756054216011,Synapse54,1756054216011,Synapse54
1489,95640 (Ione),95640,1114,8.2,8.2,549381250.0,136251.31015715358,1756054216011,Synapse54,1756054216011,Synapse54
1490,95641 (Isleton),95641,115,5.2,5.2,196952500.0,85972.09282036728,1756054216011,Synapse54,1756054216011,Synapse54
1491,95642 (Jackson),95642,664,8.86,8.86,269095000.0,117303.75859031816,1756054216011,Synapse54,1756054216011,Synapse54
1492,95645 (Knights Landing),95645,139,9.51,9.51,601513750.0,179668.49950558136,1756054216011,Synapse54,1756054216011,Synapse54
1493,95648 (Lincoln),95648,5938,9.7,9.7,598452500.0,158580.00192482027,1756054216011,Synapse54,1756054216011,Synapse54
1494,95650 (Loomis),95650,1185,8.87,8.87,105892500.0,77784.2435391666,1756054216011,Synapse54,1756054216011,Synapse54
1495,95651 (Lotus),95651,68,6.43,6.43,90150000.0,70266.25800352584,1756054216011,Synapse54,1756054216011,Synapse54
1496,95652 (McClellan),95652,196,14.84,14.84,17265000.0,25118.99162198002,1756054216011,Synapse54,1756054216011,Synapse54
1497,95653 (Madison),95653,47,9.51,9.51,30662500.0,27328.069822355345,1756054216011,Synapse54,1756054216011,Synapse54
1498,95655 (Mather),95655,564,11.18,11.18,32498750.0,28625.206817819926,1756054216011,Synapse54,1756054216011,Synapse54
1499,95658 (Newcastle),95658,469,7.02,7.02,107123750.0,80971.69854625707,1756054216011,Synapse54,1756054216011,Synapse54
1500,95659 (Nicolaus),95659,57,7.53,7.53,207825000.0,88509.42595435788,1756054216011,Synapse54,1756054216011,Synapse54
1501,95660 (North Highlands),95660,4744,13.45,13.45,26956250.0,34400.86018467556,1756054216011,Synapse54,1756054216011,Synapse54
1502,95661 (Roseville),95661,2951,8.98,8.98,37770000.0,28654.20341977457,1756054216011,Synapse54,1756054216011,Synapse54
1503,95662 (Orangevale),95662,2963,9.27,9.27,46663750.0,39046.453534486136,1756054216011,Synapse54,1756054216011,Synapse54
1504,95663 (Penryn),95663,277,8.96,8.96,35065000.0,43195.3209953149,1756054216011,Synapse54,1756054216011,Synapse54
1505,95664 (Pilot Hill),95664,102,7.55,7.55,193192500.0,98449.49559729802,1756054216011,Synapse54,1756054216011,Synapse54
1506,95665 (Pine Grove),95665,333,6.98,6.98,93128750.0,81081.28753298364,1756054216011,Synapse54,1756054216011,Synapse54
1507,95666 (Pioneer),95666,290,5.18,5.18,1036773750.0,221211.86314134565,1756054216011,Synapse54,1756054216011,Synapse54
1508,95667 (Placerville),95667,2947,7.9,7.9,741970000.0,258073.8485237631,1756054216011,Synapse54,1756054216011,Synapse54
1509,95668 (Pleasant Grove),95668,86,10.64,10.64,272217500.0,135943.76271137001,1756054216011,Synapse54,1756054216011,Synapse54
1510,95669 (Plymouth),95669,212,7.07,7.07,367658750.0,115651.07854216412,1756054216011,Synapse54,1756054216011,Synapse54
1511,95670 (Rancho Cordova),95670,6340,10.81,10.81,55205000.0,48817.061498777875,1756054216011,Synapse54,1756054216011,Synapse54
1512,95672 (Rescue),95672,432,8.89,8.89,90327750.0,65814.5786662262,1756054216011,Synapse54,1756054216011,Synapse54
1513,95673 (Rio Linda),95673,1891,11.8,11.8,58522500.0,42619.8173565018,1756054216011,Synapse54,1756054216011,Synapse54
1514,95674 (Rio Oso),95674,86,10.72,10.72,136590000.0,56998.426718015304,1756054216011,Synapse54,1756054216011,Synapse54
1515,95676 (Robbins),95676,21,10.29,10.29,4867500.0,9077.601539022937,1756054216011,Synapse54,1756054216011,Synapse54
1516,95677 (Rocklin),95677,3034,10.36,10.36,38355000.0,32731.03687624511,1756054216011,Synapse54,1756054216011,Synapse54
1517,95678 (Roseville),95678,4543,10.29,10.29,51355000.0,39259.433649821345,1756054216011,Synapse54,1756054216011,Synapse54
1518,95679 (Rumsey),95679,3,8.33,8.33,111148750.0,75044.38352411913,1756054216011,Synapse54,1756054216011,Synapse54
1519,95681 (Sheridan),95681,136,10.47,10.47,86680000.0,48221.185050225344,1756054216011,Synapse54,1756054216011,Synapse54
1520,95682 (Shingle Springs),95682,2737,9.35,9.35,369791923.078125,114766.97654648358,1756054216011,Synapse54,1756054216011,Synapse54
1521,95683 (Sloughhouse),95683,427,6.35,6.35,414408750.0,110578.1994438795,1756054216011,Synapse54,1756054216011,Synapse54
1522,95684 (Somerset),95684,235,7.9,7.9,758607500.0,229950.84107323727,1756054216011,Synapse54,1756054216011,Synapse54
1523,95685 (Sutter Creek),95685,353,7.29,7.29,208512500.0,120445.10463981802,1756054216011,Synapse54,1756054216011,Synapse54
1524,95686 (Thornton),95686,140,11.1,11.1,60627500.0,40304.809750551685,1756054216011,Synapse54,1756054216011,Synapse54
1525,95687 (Vacaville),95687,7083,9.79,9.79,185956250.0,85468.00842197919,1756054216011,Synapse54,1756054216011,Synapse54
1526,95688 (Vacaville),95688,4010,10.13,10.13,384681250.0,99713.61683623362,1756054216011,Synapse54,1756054216011,Synapse54
1527,95689 (Volcano),95689,71,4.98,4.98,93626250.0,76591.97569626845,1756054216011,Synapse54,1756054216011,Synapse54
1528,95690 (Walnut Grove),95690,205,8.81,8.81,230035000.0,101880.10125470505,1756054216011,Synapse54,1756054216011,Synapse54
1529,95691 (West Sacramento),95691,4730,11.61,11.61,183046250.0,131557.66756238573,1756054216011,Synapse54,1756054216011,Synapse54
1530,95692 (Wheatland),95692,573,11.04,11.04,239946250.0,87510.99794697443,1756054216011,Synapse54,1756054216011,Synapse54
1531,95693 (Wilton),95693,627,8.49,8.49,265478750.0,98687.17753896085,1756054216011,Synapse54,1756054216011,Synapse54
1532,95694 (Winters),95694,1100,10.57,10.57,589027500.0,154700.07283770727,1756054216011,Synapse54,1756054216011,Synapse54
1533,95695 (Woodland),95695,3791,10.07,10.07,598341250.0,150392.19998568163,1756054216011,Synapse54,1756054216011,Synapse54
1534,95697 (Yolo),95697,49,12.19,12.19,5971250.0,11143.555575951654,1756054216011,Synapse54,1756054216011,Synapse54
1535,95698 (Zamora),95698,23,10.31,10.31,161382500.0,85669.54636741373,1756054216011,Synapse54,1756054216011,Synapse54
1536,95699 (Drytown),95699,7,5.6,5.6,4217500.0,10735.845092262689,1756054216011,Synapse54,1756054216011,Synapse54
1537,95701 (Alta),95701,85,10.48,10.48,129983750.0,69467.05814686036,1756054216011,Synapse54,1756054216011,Synapse54
1538,95703 (Applegate),95703,132,7.35,7.35,25722500.0,44425.90323049593,1756054216011,Synapse54,1756054216011,Synapse54
1539,95709 (Camino),95709,437,8.38,8.38,97750000.0,69060.0265209801,1756054216011,Synapse54,1756054216011,Synapse54
1540,95713 (Colfax),95713,743,7.98,7.98,269546250.0,125409.20624074142,1756054216011,Synapse54,1756054216011,Synapse54
1541,95714 (Dutch Flat),95714,46,8.58,8.58,29223750.0,32680.389778074757,1756054216011,Synapse54,1756054216011,Synapse54
1542,95715 (Emigrant Gap),95715,2,5.56,5.56,259633750.0,85616.61308520344,1756054216011,Synapse54,1756054216011,Synapse54
1543,95717 (Gold Run),95717,8,4.04,4.04,33502500.0,40446.37494150149,1756054216011,Synapse54,1756054216011,Synapse54
1544,95720 (Kyburz),95720,14,9.86,9.86,569225000.0,147060.5783741985,1756054216011,Synapse54,1756054216011,Synapse54
1545,95721 (Echo Lake),95721,0,0.0,0.0,37112500.0,52893.30918536356,1756054216011,Synapse54,1756054216011,Synapse54
1546,95722 (Meadow Vista),95722,350,7.53,7.53,43040000.0,37610.80849615442,1756054216011,Synapse54,1756054216011,Synapse54
1547,95724 (Norden),95724,15,5.34,5.34,394758750.0,154010.75612850356,1756054216011,Synapse54,1756054216011,Synapse54
1548,95726 (Pollock Pines),95726,767,9.16,9.16,766645000.0,188146.019518101,1756054216011,Synapse54,1756054216011,Synapse54
1549,95728 (Soda Springs),95728,21,6.56,6.56,944620000.0,206119.98424912288,1756054216011,Synapse54,1756054216011,Synapse54
1550,95735 (Twin Bridges),95735,12,8.33,8.33,73517500.0,44374.04305419107,1756054216011,Synapse54,1756054216011,Synapse54
1551,95736 (Weimar),95736,29,8.84,8.84,860000.0,4039.8951799861684,1756054216011,Synapse54,1756054216011,Synapse54
1552,95742 (Rancho Cordova),95742,3063,13.39,13.39,181076250.0,59891.622485113556,1756054216011,Synapse54,1756054216011,Synapse54
1553,95746 (Granite Bay),95746,1777,7.94,7.94,102645000.0,50495.08374198652,1756054216011,Synapse54,1756054216011,Synapse54
1554,95747 (Roseville),95747,10276,10.91,10.91,194752500.0,74752.54964226934,1756054216011,Synapse54,1756054216011,Synapse54
1555,95757 (Elk Grove),95757,6579,10.67,10.67,302017500.0,85390.25749803706,1756054216011,Synapse54,1756054216011,Synapse54
1556,95758 (Elk Grove),95758,6561,10.04,10.04,56013750.0,40211.81952514166,1756054216011,Synapse54,1756054216011,Synapse54
1557,95762 (El Dorado Hills),95762,4379,8.56,8.56,188309326.921875,91756.12359542721,1756054216011,Synapse54,1756054216011,Synapse54
1558,95765 (Rocklin),95765,4526,10.08,10.08,48487500.0,35207.16919007471,1756054216011,Synapse54,1756054216011,Synapse54
1559,95776 (Woodland),95776,3463,11.73,11.73,443105000.0,114050.47112848745,1756054216011,Synapse54,1756054216011,Synapse54
1560,95811 (Sacramento),95811,734,5.59,5.59,9253750.0,21846.504392319293,1756054216011,Synapse54,1756054216011,Synapse54
1561,95814 (Sacramento),95814,630,4.11,4.11,6848750.0,11778.702563910118,1756054216011,Synapse54,1756054216011,Synapse54
1562,95815 (Sacramento),95815,3332,11.61,11.61,31427500.0,26061.897549098183,1756054216011,Synapse54,1756054216011,Synapse54
1563,95816 (Sacramento),95816,997,5.43,5.43,11935000.0,17669.111686912904,1756054216011,Synapse54,1756054216011,Synapse54
1564,95817 (Sacramento),95817,1274,8.61,8.61,10147500.0,18060.09013596005,1756054216011,Synapse54,1756054216011,Synapse54
1565,95818 (Sacramento),95818,2212,8.91,8.91,16887500.0,19676.94654751877,1756054216011,Synapse54,1756054216011,Synapse54
1566,95819 (Sacramento),95819,1617,8.76,8.76,15955000.0,23784.415976966768,1756054216011,Synapse54,1756054216011,Synapse54
1567,95820 (Sacramento),95820,3925,10.72,10.72,22192500.0,23143.475702376545,1756054216011,Synapse54,1756054216011,Synapse54
