OBJECTID,DESCRIPTION,ID,MEDHINC_FY,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
1110,93943 (Monterey),93943,129468,129468,906250.0,3873.3916486782,1756054326634,Synapse54,1756054326634,Synapse54
1111,93944 (Monterey),93944,100000,100000,1896250.0,8931.51131578345,1756054326634,Synapse54,1756054326634,Synapse54
1112,93950 (Pacific Grove),93950,114067,114067,11506250.0,20460.049008292488,1756054326634,Synapse54,1756054326634,Synapse54
1113,93953 (Pebble Beach),93953,156737,156737,33083750.0,34847.60953036919,1756054326634,Synapse54,1756054326634,Synapse54
1114,93954 (San Lucas),93954,57083,57083,1565000.0,6206.333579151132,1756054326634,Synapse54,1756054326634,Synapse54
1115,93955 (Seaside),93955,90614,90614,44293750.0,30970.127365784243,1756054326634,Synapse54,1756054326634,Synapse54
1116,93960 (Soledad),93960,95333,95333,860372500.0,205748.91010736118,1756054326634,Synapse54,1756054326634,Synapse54
1117,93962 (Spreckels),93962,100588,100588,328750.0,3874.9584023975312,1756054326634,Synapse54,1756054326634,Synapse54
1118,94002 (Belmont),94002,231932,231932,23726250.0,30438.40887113949,1756054326634,Synapse54,1756054326634,Synapse54
1119,94005 (Brisbane),94005,178856,178856,20960000.0,27073.394632558735,1756054326634,Synapse54,1756054326634,Synapse54
1120,94010 (Burlingame),94010,217039,217039,53392248.7734375,56870.761389947154,1756054326634,Synapse54,1756054326634,Synapse54
1121,94014 (Daly City),94014,136728,136728,24572500.0,33300.051987886174,1756054326634,Synapse54,1756054326634,Synapse54
1122,94015 (Daly City),94015,146089,146089,23146250.0,28040.994291398496,1756054326634,Synapse54,1756054326634,Synapse54
1123,94018 (El Granada),94018,224108,224108,2292500.0,10189.485666124361,1756054326634,Synapse54,1756054326634,Synapse54
1124,94019 (Half Moon Bay),94019,182188,182188,295738750.0,156287.20497076423,1756054326634,Synapse54,1756054326634,Synapse54
1125,94020 (La Honda),94020,258596,258596,223715000.0,115902.66856139204,1756054326634,Synapse54,1756054326634,Synapse54
1126,94021 (Loma Mar),94021,247433,247433,73641250.0,56067.98793562323,1756054326634,Synapse54,1756054326634,Synapse54
1127,94022 (Los Altos),94022,288993,288993,73318750.0,51605.916867906875,1756054326634,Synapse54,1756054326634,Synapse54
1128,94024 (Los Altos),94024,298671,298671,32170000.0,39580.95702608813,1756054326634,Synapse54,1756054326634,Synapse54
1129,94025 (Menlo Park),94025,240290,240290,45495000.0,77336.04934579464,1756054326634,Synapse54,1756054326634,Synapse54
1130,94027 (Atherton),94027,304566,304566,21658750.0,32935.33137280685,1756054326634,Synapse54,1756054326634,Synapse54
1131,94028 (Portola Valley),94028,284648,284648,60188750.0,49199.03077318904,1756054326634,Synapse54,1756054326634,Synapse54
1132,94030 (Millbrae),94030,193907,193907,14327500.0,18803.791537082572,1756054326634,Synapse54,1756054326634,Synapse54
1133,94035 (Mountain View),94035,0,0,10948750.0,16184.885110646392,1756054326634,Synapse54,1756054326634,Synapse54
1134,94037 (Montara),94037,231498,231498,5483750.0,13097.148573164195,1756054326634,Synapse54,1756054326634,Synapse54
1135,94038 (Moss Beach),94038,171954,171954,24657500.0,47109.11719110493,1756054326634,Synapse54,1756054326634,Synapse54
1136,94040 (Mountain View),94040,213754,213754,14680000.0,29318.681930924045,1756054326634,Synapse54,1756054326634,Synapse54
1137,94041 (Mountain View),94041,199171,199171,6767500.0,13765.223583442732,1756054326634,Synapse54,1756054326634,Synapse54
1138,94043 (Mountain View),94043,212685,212685,36076250.0,34434.29361909127,1756054326634,Synapse54,1756054326634,Synapse54
1139,94044 (Pacifica),94044,181996,181996,58658750.0,47775.06781835821,1756054326634,Synapse54,1756054326634,Synapse54
1140,94060 (Pescadero),94060,189222,189222,248566250.0,105400.65709000302,1756054326634,Synapse54,1756054326634,Synapse54
1141,94061 (Redwood City),94061,183023,183023,15618750.0,24709.799624696014,1756054326634,Synapse54,1756054326634,Synapse54
1142,94062 (Redwood City),94062,259885,259885,294853750.0,174752.02828640406,1756054326634,Synapse54,1756054326634,Synapse54
1143,94063 (Redwood City),94063,143016,143016,26788750.0,37791.705204097016,1756054326634,Synapse54,1756054326634,Synapse54
1144,94065 (Redwood City),94065,247674,247674,11640000.0,18163.54406805797,1756054326634,Synapse54,1756054326634,Synapse54
1145,94066 (San Bruno),94066,157157,157157,28987500.0,33711.62139291378,1756054326634,Synapse54,1756054326634,Synapse54
1146,94070 (San Carlos),94070,250896,250896,28714204.546875,34007.28183401264,1756054326634,Synapse54,1756054326634,Synapse54
1147,94074 (San Gregorio),94074,162500,162500,84161250.0,73999.78281926819,1756054326634,Synapse54,1756054326634,Synapse54
1148,94080 (South San Francisco),94080,158136,158136,43398706.14453125,45871.26946714617,1756054326634,Synapse54,1756054326634,Synapse54
1149,94085 (Sunnyvale),94085,207012,207012,13416250.0,16841.43223119511,1756054326634,Synapse54,1756054326634,Synapse54
1150,94086 (Sunnyvale),94086,196018,196018,18878750.0,24512.530566341276,1756054326634,Synapse54,1756054326634,Synapse54
1151,94087 (Sunnyvale),94087,242652,242652,26666250.0,29131.96374757735,1756054326634,Synapse54,1756054326634,Synapse54
1152,94089 (Sunnyvale),94089,180381,180381,50076250.0,35127.56246856355,1756054326634,Synapse54,1756054326634,Synapse54
1153,94102 (San Francisco),94102,75550,75550,2761250.0,9109.855986528222,1756054326634,Synapse54,1756054326634,Synapse54
1154,94103 (San Francisco),94103,135723,135723,5510000.0,13324.552729419247,1756054326634,Synapse54,1756054326634,Synapse54
1155,94104 (San Francisco),94104,67884,67884,305000.0,2682.7587961752465,1756054326634,Synapse54,1756054326634,Synapse54
1156,94105 (San Francisco),94105,251136,251136,1471250.0,6474.767645850027,1756054326634,Synapse54,1756054326634,Synapse54
1157,94107 (San Francisco),94107,205517,205517,7565000.0,24031.924013578373,1756054326634,Synapse54,1756054326634,Synapse54
1158,94108 (San Francisco),94108,93514,93514,1146250.0,5405.1537816559785,1756054326634,Synapse54,1756054326634,Synapse54
1159,94109 (San Francisco),94109,129551,129551,4333750.0,11634.999666122127,1756054326634,Synapse54,1756054326634,Synapse54
1160,94110 (San Francisco),94110,187855,187855,9857500.0,15628.126702285164,1756054326634,Synapse54,1756054326634,Synapse54
1161,94111 (San Francisco),94111,190419,190419,2062727.2734375,22413.866350981203,1756054326634,Synapse54,1756054326634,Synapse54
1162,94112 (San Francisco),94112,154444,154444,13590000.0,21832.602696239253,1756054326634,Synapse54,1756054326634,Synapse54
1163,94114 (San Francisco),94114,227104,227104,6161250.0,15544.959820477563,1756054326634,Synapse54,1756054326634,Synapse54
1164,94115 (San Francisco),94115,178797,178797,4572500.0,9265.074333732065,1756054326634,Synapse54,1756054326634,Synapse54
1165,94116 (San Francisco),94116,189582,189582,10858750.0,16662.74154910214,1756054326634,Synapse54,1756054326634,Synapse54
1166,94117 (San Francisco),94117,209583,209583,5152500.0,12601.323787110568,1756054326634,Synapse54,1756054326634,Synapse54
1167,94118 (San Francisco),94118,187941,187941,7762500.0,16824.404157658624,1756054326634,Synapse54,1756054326634,Synapse54
1168,94121 (San Francisco),94121,165212,165212,9025000.0,13021.337032417197,1756054326634,Synapse54,1756054326634,Synapse54
1169,94122 (San Francisco),94122,167432,167432,16320000.0,24974.554920782804,1756054326634,Synapse54,1756054326634,Synapse54
1170,94123 (San Francisco),94123,234658,234658,4727500.0,13879.212032322419,1756054326634,Synapse54,1756054326634,Synapse54
1171,94124 (San Francisco),94124,103461,103461,20017091.4453125,39052.02420839806,1756054326634,Synapse54,1756054326634,Synapse54
1172,94127 (San Francisco),94127,248496,248496,7028750.0,13072.294259639708,1756054326634,Synapse54,1756054326634,Synapse54
1173,94128 (San Francisco),94128,150000,150000,13381250.0,20637.428876719056,1756054326634,Synapse54,1756054326634,Synapse54
1174,94129 (San Francisco),94129,256742,256742,9775000.0,13830.280271361209,1756054326634,Synapse54,1756054326634,Synapse54
1175,94130 (San Francisco),94130,126093,126093,3673333.33203125,12686.89098283168,1756054326634,Synapse54,1756054326634,Synapse54
1176,94131 (San Francisco),94131,223065,223065,8381250.0,23160.47025107543,1756054326634,Synapse54,1756054326634,Synapse54
1177,94132 (San Francisco),94132,137863,137863,17235000.0,23894.328017824708,1756054326634,Synapse54,1756054326634,Synapse54
1178,94133 (San Francisco),94133,100178,100178,3068750.0,14406.337906003295,1756054326634,Synapse54,1756054326634,Synapse54
1179,94134 (San Francisco),94134,129915,129915,10798750.0,18797.746947913987,1756054326634,Synapse54,1756054326634,Synapse54
1180,94143 (San Francisco),94143,146254,146254,546250.0,4175.966948715504,1756054326634,Synapse54,1756054326634,Synapse54
1181,94158 (San Francisco),94158,228157,228157,2278750.0,8444.38250190104,1756054326634,Synapse54,1756054326634,Synapse54
1182,94301 (Palo Alto),94301,245955,245955,10070000.0,17733.755919930725,1756054326634,Synapse54,1756054326634,Synapse54
1183,94303 (Palo Alto),94303,196925,196925,34772500.0,45343.677534591654,1756054326634,Synapse54,1756054326634,Synapse54
1184,94304 (Palo Alto),94304,201916,201916,29900000.0,52473.42079752278,1756054326634,Synapse54,1756054326634,Synapse54
1185,94305 (Stanford),94305,67648,67648,10593750.0,16594.313518268584,1756054326634,Synapse54,1756054326634,Synapse54
1186,94306 (Palo Alto),94306,241225,241225,15288750.0,30759.596853640993,1756054326634,Synapse54,1756054326634,Synapse54
1187,94401 (San Mateo),94401,148098,148098,12121250.0,25041.250276575305,1756054326634,Synapse54,1756054326634,Synapse54
1188,94402 (San Mateo),94402,218173,218173,20618750.0,48281.23266605544,1756054326634,Synapse54,1756054326634,Synapse54
1189,94403 (San Mateo),94403,203680,203680,22763750.0,30347.477581343268,1756054326634,Synapse54,1756054326634,Synapse54
1190,94404 (San Mateo),94404,212524,212524,19673750.0,26092.0168860673,1756054326634,Synapse54,1756054326634,Synapse54
1191,94501 (Alameda),94501,139716,139716,33223750.0,45897.36098807361,1756054326634,Synapse54,1756054326634,Synapse54
1192,94502 (Alameda),94502,220233,220233,10325000.0,12952.632809227778,1756054326634,Synapse54,1756054326634,Synapse54
1193,94503 (American Canyon),94503,156552,156552,124540000.0,75535.08299591177,1756054326634,Synapse54,1756054326634,Synapse54
1194,94505 (Discovery Bay),94505,176105,176105,98662500.0,70009.43511068175,1756054326634,Synapse54,1756054326634,Synapse54
1195,94506 (Danville),94506,271589,271589,83872500.0,54623.21808259348,1756054326634,Synapse54,1756054326634,Synapse54
1196,94507 (Alamo),94507,260309,260309,58488750.0,58984.650742907914,1756054326634,Synapse54,1756054326634,Synapse54
1197,94508 (Angwin),94508,138009,138009,163121250.0,76302.27918999073,1756054326634,Synapse54,1756054326634,Synapse54
1198,94509 (Antioch),94509,98580,98580,78830454.546875,57295.87840356891,1756054326634,Synapse54,1756054326634,Synapse54
1199,94510 (Benicia),94510,148290,148290,129121250.0,71551.31632330282,1756054326634,Synapse54,1756054326634,Synapse54
1200,94511 (Bethel Island),94511,108605,108605,23148750.0,23103.434001915608,1756054326634,Synapse54,1756054326634,Synapse54
1201,94512 (Birds Landing),94512,95790,95790,93425000.0,77981.32216535682,1756054326634,Synapse54,1756054326634,Synapse54
1202,94513 (Brentwood),94513,163654,163654,452421250.0,200360.04086734258,1756054326634,Synapse54,1756054326634,Synapse54
1203,94514 (Byron),94514,121796,121796,227750000.0,97272.6645178555,1756054326634,Synapse54,1756054326634,Synapse54
1204,94515 (Calistoga),94515,106749,106749,323178750.0,143341.32931914175,1756054326634,Synapse54,1756054326634,Synapse54
1205,94517 (Clayton),94517,186473,186473,216805000.0,103245.23713484913,1756054326634,Synapse54,1756054326634,Synapse54
1206,94518 (Concord),94518,141290,141290,22850000.0,24183.7764138925,1756054326634,Synapse54,1756054326634,Synapse54
1207,94519 (Concord),94519,142414,142414,24902500.0,27429.17656712045,1756054326634,Synapse54,1756054326634,Synapse54
1208,94520 (Concord),94520,97740,97740,72727500.0,77515.18352807945,1756054326634,Synapse54,1756054326634,Synapse54
1209,94521 (Concord),94521,144168,144168,79827500.0,62249.8966933039,1756054326634,Synapse54,1756054326634,Synapse54
1210,94523 (Pleasant Hill),94523,158444,158444,29513750.0,34247.5672135338,1756054326634,Synapse54,1756054326634,Synapse54
1211,94525 (Crockett),94525,112589,112589,9226250.0,18143.109706388044,1756054326634,Synapse54,1756054326634,Synapse54
1212,94526 (Danville),94526,245703,245703,59760000.0,42613.23830043105,1756054326634,Synapse54,1756054326634,Synapse54
1213,94528 (Diablo),94528,243533,243533,3393750.0,9049.681385657617,1756054326634,Synapse54,1756054326634,Synapse54
1214,94530 (El Cerrito),94530,151021,151021,25327500.0,34656.69796137083,1756054326634,Synapse54,1756054326634,Synapse54
1215,94531 (Antioch),94531,152300,152300,67372500.0,44051.98156420479,1756054326634,Synapse54,1756054326634,Synapse54
1216,94533 (Fairfield),94533,104150,104150,88748750.0,60520.489407932844,1756054326634,Synapse54,1756054326634,Synapse54
1217,94534 (Fairfield),94534,161013,161013,330147500.0,117068.20281088044,1756054326634,Synapse54,1756054326634,Synapse54
1218,94535 (Travis AFB),94535,91267,91267,47272500.0,38510.1698250734,1756054326634,Synapse54,1756054326634,Synapse54
1219,94536 (Fremont),94536,182135,182135,56026250.0,41812.04451712446,1756054326634,Synapse54,1756054326634,Synapse54
1220,94538 (Fremont),94538,172207,172207,98643750.0,83332.44191948466,1756054326634,Synapse54,1756054326634,Synapse54
1221,94539 (Fremont),94539,249044,249044,120907500.0,64986.041966313496,1756054326634,Synapse54,1756054326634,Synapse54
1222,94541 (Hayward),94541,117172,117172,29441250.0,40724.66619939474,1756054326634,Synapse54,1756054326634,Synapse54
1223,94542 (Hayward),94542,164178,164178,33818750.0,38568.41380096132,1756054326634,Synapse54,1756054326634,Synapse54
1224,94544 (Hayward),94544,128553,128553,43895000.0,41626.30671690496,1756054326634,Synapse54,1756054326634,Synapse54
1225,94545 (Hayward),94545,133680,133680,52977500.0,41240.47750400677,1756054326634,Synapse54,1756054326634,Synapse54
1226,94546 (Castro Valley),94546,145891,145891,109913750.0,72092.96292733341,1756054326634,Synapse54,1756054326634,Synapse54
1227,94547 (Hercules),94547,158647,158647,23832500.0,27999.3176453074,1756054326634,Synapse54,1756054326634,Synapse54
1228,94548 (Knightsen),94548,108995,108995,8026250.0,14552.270924523698,1756054326634,Synapse54,1756054326634,Synapse54
1229,94549 (Lafayette),94549,249521,249521,102207500.0,82956.85790705725,1756054326634,Synapse54,1756054326634,Synapse54
1230,94550 (Livermore),94550,215898,215898,1517797500.0,280156.5361327819,1756054326634,Synapse54,1756054326634,Synapse54
1231,94551 (Livermore),94551,157783,157783,258698750.0,123869.73525311281,1756054326634,Synapse54,1756054326634,Synapse54
1232,94552 (Castro Valley),94552,221820,221820,165676250.0,108655.32071849037,1756054326634,Synapse54,1756054326634,Synapse54
1233,94553 (Martinez),94553,150517,150517,277413750.0,128636.90259753514,1756054326634,Synapse54,1756054326634,Synapse54
1234,94555 (Fremont),94555,234332,234332,62882500.0,49389.62786027614,1756054326634,Synapse54,1756054326634,Synapse54
1235,94556 (Moraga),94556,249231,249231,68521250.0,49854.84484826133,1756054326634,Synapse54,1756054326634,Synapse54
1236,94558 (Napa),94558,136085,136085,1937146250.0,421641.105138286,1756054326634,Synapse54,1756054326634,Synapse54
1237,94559 (Napa),94559,118870,118870,172632500.0,166705.70738313522,1756054326634,Synapse54,1756054326634,Synapse54
1238,94560 (Newark),94560,203216,203216,63392500.0,48927.74163025888,1756054326634,Synapse54,1756054326634,Synapse54
1239,94561 (Oakley),94561,151810,151810,195113750.0,150769.05033664414,1756054326634,Synapse54,1756054326634,Synapse54
1240,94563 (Orinda),94563,282072,282072,96726250.0,70563.8800666849,1756054326634,Synapse54,1756054326634,Synapse54
1241,94564 (Pinole),94564,134867,134867,19155000.0,29109.45035950881,1756054326634,Synapse54,1756054326634,Synapse54
1242,94565 (Pittsburg),94565,114952,114952,130761250.0,93845.4621352079,1756054326634,Synapse54,1756054326634,Synapse54
1243,94566 (Pleasanton),94566,220475,220475,82125000.0,52462.12999255954,1756054326634,Synapse54,1756054326634,Synapse54
1244,94567 (Pope Valley),94567,109164,109164,274863750.0,134973.71548620862,1756054326634,Synapse54,1756054326634,Synapse54
1245,94568 (Dublin),94568,220098,220098,63961250.0,52027.26105351518,1756054326634,Synapse54,1756054326634,Synapse54
1246,94569 (Port Costa),94569,103465,103465,3048750.0,12286.153032991388,1756054326634,Synapse54,1756054326634,Synapse54
1247,94571 (Rio Vista),94571,88132,88132,632315000.0,321947.29243990796,1756054326634,Synapse54,1756054326634,Synapse54
1248,94572 (Rodeo),94572,114953,114953,24536250.0,37490.71974235037,1756054326634,Synapse54,1756054326634,Synapse54
1249,94574 (Saint Helena),94574,153669,153669,468221250.0,171162.42186559743,1756054326634,Synapse54,1756054326634,Synapse54
1250,94576 (Deer Park),94576,127823,127823,1855000.0,7306.775127103442,1756054326634,Synapse54,1756054326634,Synapse54
1251,94577 (San Leandro),94577,132338,132338,33633750.0,47351.805246488824,1756054326634,Synapse54,1756054326634,Synapse54
1252,94578 (San Leandro),94578,97820,97820,18630000.0,31737.404401657503,1756054326634,Synapse54,1756054326634,Synapse54
