OBJECTID,admin4_name,admin3_name,admin2_name,id,GENX_CY,GENX_CY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
174,62850 (Johnsonville),Wayne County,Illinois,86264501fffffff,35,19.13,19.13,57256250.00390625,28196.476022808307,1758492426650,Synapse54,1758492426650,Synapse54
175,61449 (La Fayette),Stark County,Illinois,862675147ffffff,29,18.24,18.24,62747500.00390625,29514.97712005206,1758492426650,Synapse54,1758492426650,Synapse54
176,62839 (Flora),Clay County,Illinois,862645027ffffff,36,16.9,16.9,57256250.00390625,28196.476022808307,1758492426650,Synapse54,1758492426650,Synapse54
177,61449 (La Fayette),Stark County,Illinois,86267514fffffff,21,19.81,19.81,62747499.99609375,29514.97712005206,1758492426650,Synapse54,1758492426650,Synapse54
178,62878 (Rinard),Wayne County,Illinois,86264502fffffff,30,20.27,20.27,57056250.0,28147.00097863293,1758492426650,Synapse54,1758492426650,Synapse54
179,61434 (Galva),Knox County,Illinois,862675157ffffff,455,18.5,18.5,62747500.0,29514.97712005206,1758492426650,Synapse54,1758492426650,Synapse54
180,47849 (Fairbanks),Sullivan County,Indiana,86266ec9fffffff,120,19.77,19.77,57461250.0078125,28249.915386873738,1758492426650,Synapse54,1758492426650,Synapse54
181,62839 (Flora),Clay County,Illinois,862645037ffffff,160,18.45,18.45,57056250.00390625,28145.723142203915,1758492426650,Synapse54,1758492426650,Synapse54
182,61449 (La Fayette),Knox County,Illinois,86267515fffffff,39,19.31,19.31,62845000.00390625,29537.316100391286,1758492426650,Synapse54,1758492426650,Synapse54
183,62823 (Cisne),Wayne County,Illinois,862645047ffffff,23,20.35,20.35,56869999.9921875,28103.573120002016,1758492426650,Synapse54,1758492426650,Synapse54
184,61434 (Galva),Henry County,Illinois,862675167ffffff,24,17.78,17.78,63063750.0,29584.78717142825,1758492426650,Synapse54,1758492426650,Synapse54
185,62837 (Fairfield),Wayne County,Illinois,86264504fffffff,42,21.0,21.0,56887500.00390625,28101.73579914002,1758492426650,Synapse54,1758492426650,Synapse54
186,61449 (La Fayette),Stark County,Illinois,86267516fffffff,11,18.33,18.33,62966249.99609375,29562.791073485736,1758492426650,Synapse54,1758492426650,Synapse54
187,62823 (Cisne),Wayne County,Illinois,862645057ffffff,21,20.59,20.59,56869999.99609375,28103.573120002016,1758492426650,Synapse54,1758492426650,Synapse54
188,61434 (Galva),Henry County,Illinois,862675177ffffff,27,18.88,18.88,63185000.00390625,29614.780334051087,1758492426650,Synapse54,1758492426650,Synapse54
189,62837 (Fairfield),Wayne County,Illinois,86264505fffffff,83,20.24,20.24,56887500.0,28101.73579914002,1758492426650,Synapse54,1758492426650,Synapse54
190,61490 (Woodhull),Henry County,Illinois,862675187ffffff,20,21.28,21.28,63091250.0,29593.582237240247,1758492426650,Synapse54,1758492426650,Synapse54
191,61490 (Woodhull),Henry County,Illinois,86267518fffffff,169,23.31,23.31,63042500.0,29580.547556287886,1758492426650,Synapse54,1758492426650,Synapse54
192,62823 (Cisne),Wayne County,Illinois,862645067ffffff,18,20.0,20.0,56887500.00390625,28101.735799140017,1758492426650,Synapse54,1758492426650,Synapse54
193,61413 (Alpha),Henry County,Illinois,862675197ffffff,60,20.2,20.2,62902500.0,29546.686057004346,1758492426650,Synapse54,1758492426650,Synapse54
194,62446 (Mount Erie),Wayne County,Illinois,86264506fffffff,15,20.83,20.83,56870000.0,28103.573120002016,1758492426650,Synapse54,1758492426650,Synapse54
195,61413 (Alpha),Henry County,Illinois,86267519fffffff,152,20.65,20.65,62713749.99609375,29502.118112659922,1758492426650,Synapse54,1758492426650,Synapse54
196,62823 (Cisne),Wayne County,Illinois,862645077ffffff,27,19.85,19.85,57257500.0078125,28196.234104264022,1758492426650,Synapse54,1758492426650,Synapse54
197,61238 (Cambridge),Henry County,Illinois,8626751a7ffffff,31,20.13,20.13,63091249.99609375,29593.582237240247,1758492426650,Synapse54,1758492426650,Synapse54
198,61490 (Woodhull),Henry County,Illinois,8626751afffffff,19,21.11,21.11,63022500.0,29579.037458395134,1758492426650,Synapse54,1758492426650,Synapse54
199,62850 (Johnsonville),Wayne County,Illinois,862645087ffffff,29,14.22,14.22,57408749.99609375,28236.805397737397,1758492426650,Synapse54,1758492426650,Synapse54
200,61262 (Lynn Center),Henry County,Illinois,8626751b7ffffff,41,19.25,19.25,63091250.00390625,29593.582237240247,1758492426650,Synapse54,1758492426650,Synapse54
201,62850 (Johnsonville),Wayne County,Illinois,86264508fffffff,28,15.73,15.73,57153750.00390625,28168.60570584024,1758492426650,Synapse54,1758492426650,Synapse54
202,47849 (Fairbanks),Sullivan County,Indiana,86266eca7ffffff,56,21.79,21.79,57827499.9921875,28337.976570671264,1758492426650,Synapse54,1758492426650,Synapse54
203,61529 (Elmwood),Peoria County,Illinois,862675207ffffff,28,20.74,20.74,61648750.0,29255.84165759469,1758492426650,Synapse54,1758492426650,Synapse54
204,62849 (Iuka),Marion County,Illinois,862645097ffffff,23,17.83,17.83,57251249.99609375,28190.44395646125,1758492426650,Synapse54,1758492426650,Synapse54
205,61569 (Trivoli),Peoria County,Illinois,86267520fffffff,125,21.29,21.29,61602500.0,29240.29130326677,1758492426650,Synapse54,1758492426650,Synapse54
206,62850 (Johnsonville),Wayne County,Illinois,86264509fffffff,40,16.6,16.6,57153750.0,28168.605705840244,1758492426650,Synapse54,1758492426650,Synapse54
207,62477 (West Union),Clark County,Illinois,86266ecb7ffffff,12,18.18,18.18,57645000.00390625,28291.85133781396,1758492426650,Synapse54,1758492426650,Synapse54
208,61572 (Yates City),Knox County,Illinois,862675217ffffff,139,22.03,22.03,61648750.0078125,29255.84165759469,1758492426650,Synapse54,1758492426650,Synapse54
209,62899 (Xenia),Wayne County,Illinois,8626450a7ffffff,20,15.75,15.75,57153749.99609375,28168.839229253936,1758492426650,Synapse54,1758492426650,Synapse54
210,61529 (Elmwood),Peoria County,Illinois,86267521fffffff,395,19.32,19.32,61552500.0,29233.54090032023,1758492426650,Synapse54,1758492426650,Synapse54
211,62850 (Johnsonville),Wayne County,Illinois,8626450afffffff,19,14.39,14.39,57257500.0,28196.234104264022,1758492426650,Synapse54,1758492426650,Synapse54
212,61517 (Brimfield),Peoria County,Illinois,862675227ffffff,59,21.0,21.0,62006250.0,29337.80150883281,1758492426650,Synapse54,1758492426650,Synapse54
213,62899 (Xenia),Wayne County,Illinois,8626450b7ffffff,19,16.52,16.52,57257499.99609375,28196.234104264022,1758492426650,Synapse54,1758492426650,Synapse54
214,61529 (Elmwood),Peoria County,Illinois,86267522fffffff,52,20.0,20.0,61572500.00390625,29238.0386050598,1758492426650,Synapse54,1758492426650,Synapse54
215,62863 (Mount Carmel),Wabash County,Illinois,86266ad97ffffff,29,23.58,23.58,56453750.0,27997.58455251041,1758492426650,Synapse54,1758492426650,Synapse54
216,62886 (Sims),Wayne County,Illinois,8626450c7ffffff,32,17.98,17.98,57056250.0,28145.723142203915,1758492426650,Synapse54,1758492426650,Synapse54
217,61529 (Elmwood),Peoria County,Illinois,862675237ffffff,443,21.21,21.21,61768749.99609375,29286.07625687933,1758492426650,Synapse54,1758492426650,Synapse54
218,62837 (Fairfield),Wayne County,Illinois,8626450cfffffff,37,21.14,21.14,57056249.99609375,28145.723142203915,1758492426650,Synapse54,1758492426650,Synapse54
219,61547 (Mapleton),Peoria County,Illinois,862675247ffffff,511,23.46,23.46,61386249.99609375,29192.833859245613,1758492426650,Synapse54,1758492426650,Synapse54
220,61547 (Mapleton),Peoria County,Illinois,86267524fffffff,208,20.33,20.33,61220000.0,29150.445914144693,1758492426650,Synapse54,1758492426650,Synapse54
221,62886 (Sims),Wayne County,Illinois,8626450d7ffffff,20,17.24,17.24,56967500.00390625,28126.689207052037,1758492426650,Synapse54,1758492426650,Synapse54
222,61536 (Hanna City),Peoria County,Illinois,862675257ffffff,84,24.14,24.14,61386250.0078125,29192.833859245613,1758492426650,Synapse54,1758492426650,Synapse54
223,62886 (Sims),Wayne County,Illinois,8626450dfffffff,39,19.6,19.6,56967499.99609375,28126.689207052037,1758492426650,Synapse54,1758492426650,Synapse54
224,61533 (Glasford),Peoria County,Illinois,86267525fffffff,188,21.01,21.01,61170000.0078125,29145.376415224448,1758492426650,Synapse54,1758492426650,Synapse54
225,62823 (Cisne),Wayne County,Illinois,8626450e7ffffff,55,20.6,20.6,57056250.00390625,28145.723142203915,1758492426650,Synapse54,1758492426650,Synapse54
226,47616 (Griffin),Gibson County,Indiana,86266ad9fffffff,8,18.18,18.18,56237500.00390625,27943.4736733222,1758492426650,Synapse54,1758492426650,Synapse54
227,61536 (Hanna City),Peoria County,Illinois,862675277ffffff,353,20.1,20.1,61790000.00390625,29285.26615227371,1758492426650,Synapse54,1758492426650,Synapse54
228,62842 (Geff),Wayne County,Illinois,8626450efffffff,108,20.11,20.11,56887500.00390625,28101.73579914002,1758492426650,Synapse54,1758492426650,Synapse54
229,61458 (Maquon),Knox County,Illinois,862675287ffffff,32,21.92,21.92,61581250.0,29235.9798832077,1758492426650,Synapse54,1758492426650,Synapse54
230,62850 (Johnsonville),Wayne County,Illinois,8626450f7ffffff,44,15.88,15.88,57056249.99609375,28145.723142203915,1758492426650,Synapse54,1758492426650,Synapse54
231,62824 (Clay City),Clay County,Illinois,862645107ffffff,19,18.27,18.27,57262500.0,28202.266170611078,1758492426650,Synapse54,1758492426650,Synapse54
232,61531 (Farmington),Fulton County,Illinois,86267528fffffff,25,19.69,19.69,61342499.99609375,29180.624733079865,1758492426650,Synapse54,1758492426650,Synapse54
233,47665 (Owensville),Gibson County,Indiana,86266ada7ffffff,8,24.24,24.24,56358750.0,27976.233321780514,1758492426650,Synapse54,1758492426650,Synapse54
234,62824 (Clay City),Clay County,Illinois,86264510fffffff,81,17.02,17.02,57056249.99609375,28145.723142203915,1758492426650,Synapse54,1758492426650,Synapse54
235,62863 (Mount Carmel),Wabash County,Illinois,862645a67ffffff,52,16.83,16.83,56557500.0,28025.65791476663,1758492426650,Synapse54,1758492426650,Synapse54
236,61544 (London Mills),Knox County,Illinois,862675297ffffff,25,23.36,23.36,61342500.0078125,29180.624733079865,1758492426650,Synapse54,1758492426650,Synapse54
237,62863 (Mount Carmel),Wabash County,Illinois,862645a6fffffff,816,17.64,17.64,56816250.0,28090.03254683332,1758492426650,Synapse54,1758492426650,Synapse54
238,62858 (Louisville),Clay County,Illinois,862645117ffffff,64,20.38,20.38,57256250.0,28196.476022808307,1758492426650,Synapse54,1758492426650,Synapse54
239,47524 (Decker),Knox County,Indiana,86266e687ffffff,5,20.83,20.83,56481250.0,28008.134236096463,1758492426650,Synapse54,1758492426650,Synapse54
240,61432 (Fairview),Fulton County,Illinois,86267529fffffff,15,20.0,20.0,61531250.00390625,29231.439050338835,1758492426650,Synapse54,1758492426650,Synapse54
241,62410 (Allendale),Wabash County,Illinois,86266e697ffffff,15,18.07,18.07,56538750.00390625,28021.854952350375,1758492426650,Synapse54,1758492426650,Synapse54
242,62839 (Flora),Clay County,Illinois,86264511fffffff,701,17.66,17.66,57257499.99609375,28196.234104264022,1758492426650,Synapse54,1758492426650,Synapse54
243,62410 (Allendale),Wabash County,Illinois,86266e6b7ffffff,70,16.83,16.83,56712499.99609375,28061.32096213809,1758492426650,Synapse54,1758492426650,Synapse54
244,61572 (Yates City),Knox County,Illinois,8626752a7ffffff,25,22.73,22.73,61581249.99609375,29235.9798832077,1758492426650,Synapse54,1758492426650,Synapse54
245,62477 (West Union),Clark County,Illinois,86266ed97ffffff,20,19.42,19.42,57951250.00390625,28369.60255704535,1758492426650,Synapse54,1758492426650,Synapse54
246,62477 (West Union),Clark County,Illinois,86266ed9fffffff,3,17.65,17.65,57697500.00390625,28302.34841694258,1758492426650,Synapse54,1758492426650,Synapse54
247,61531 (Farmington),Fulton County,Illinois,8626752afffffff,159,21.93,21.93,61528749.99609375,29225.829478894055,1758492426650,Synapse54,1758492426650,Synapse54
248,62441 (Marshall),Clark County,Illinois,86266edb7ffffff,32,21.62,21.62,58275000.00390625,28443.11785328612,1758492426650,Synapse54,1758492426650,Synapse54
249,62858 (Louisville),Clay County,Illinois,862645127ffffff,46,19.66,19.66,57158749.99609375,28174.6377721873,1758492426650,Synapse54,1758492426650,Synapse54
250,60942 (Hoopeston),Iroquois County,Illinois,862660067ffffff,10,20.41,20.41,61463749.98828125,29210.292412626157,1758492426650,Synapse54,1758492426650,Synapse54
251,61458 (Maquon),Knox County,Illinois,8626752b7ffffff,32,25.6,25.6,61695000.00390625,29268.217423994967,1758492426650,Synapse54,1758492426650,Synapse54
252,47917 (Ambia),Warren County,Indiana,86266006fffffff,11,20.0,20.0,61465000.01171875,29210.528543946002,1758492426650,Synapse54,1758492426650,Synapse54
253,62824 (Clay City),Clay County,Illinois,86264512fffffff,12,17.65,17.65,57257500.0078125,28196.234104264022,1758492426650,Synapse54,1758492426650,Synapse54
254,47993 (Williamsport),Warren County,Indiana,862660337ffffff,13,20.63,20.63,61113750.00390625,29123.027095177204,1758492426650,Synapse54,1758492426650,Synapse54
255,60953 (Milford),Iroquois County,Illinois,862660147ffffff,10,18.87,18.87,62160000.00390625,29376.216690251727,1758492426650,Synapse54,1758492426650,Synapse54
256,61520 (Canton),Fulton County,Illinois,8626752c7ffffff,36,24.83,24.83,61266250.00390625,29162.601414175304,1758492426650,Synapse54,1758492426650,Synapse54
257,62858 (Louisville),Clay County,Illinois,862645137ffffff,51,18.89,18.89,57225000.0,28189.819006594735,1758492426650,Synapse54,1758492426650,Synapse54
258,61520 (Canton),Fulton County,Illinois,8626752cfffffff,139,24.91,24.91,61266250.00390625,29162.601414175304,1758492426650,Synapse54,1758492426650,Synapse54
259,47917 (Ambia),Benton County,Indiana,86266014fffffff,18,19.35,19.35,61807500.00390625,29288.95137280277,1758492426650,Synapse54,1758492426650,Synapse54
260,47944 (Fowler),Benton County,Indiana,862660167ffffff,10,22.73,22.73,61997499.98828125,29335.23898209959,1758492426650,Synapse54,1758492426650,Synapse54
261,62824 (Clay City),Clay County,Illinois,862645147ffffff,15,17.86,17.86,56972500.0,28132.7212733991,1758492426650,Synapse54,1758492426650,Synapse54
262,61520 (Canton),Fulton County,Illinois,8626752d7ffffff,138,22.37,22.37,61266249.99609375,29162.601414175304,1758492426650,Synapse54,1758492426650,Synapse54
263,47993 (Williamsport),Warren County,Indiana,862660207ffffff,60,21.2,21.2,60772500.0078125,29044.368135000586,1758492426650,Synapse54,1758492426650,Synapse54
264,61834 (Danville),Vermilion County,Illinois,86266021fffffff,246,12.58,12.58,60219999.9921875,28914.757298623572,1758492426650,Synapse54,1758492426650,Synapse54
265,62446 (Mount Erie),Wayne County,Illinois,86264514fffffff,7,18.92,18.92,56887499.99609375,28101.73579914002,1758492426650,Synapse54,1758492426650,Synapse54
266,61520 (Canton),Fulton County,Illinois,8626752dfffffff,2226,19.68,19.68,61246250.0,29158.519890923482,1758492426650,Synapse54,1758492426650,Synapse54
267,47963 (Morocco),Newton County,Indiana,862660817ffffff,17,20.0,20.0,62657500.0078125,29490.831296306842,1758492426650,Synapse54,1758492426650,Synapse54
268,60931 (Donovan),Iroquois County,Illinois,8626608afffffff,37,19.58,19.58,62594999.99609375,29475.66143904595,1758492426650,Synapse54,1758492426650,Synapse54
269,62824 (Clay City),Clay County,Illinois,862645157ffffff,18,16.98,16.98,57160000.00390625,28174.629377056706,1758492426650,Synapse54,1758492426650,Synapse54
270,61569 (Trivoli),Peoria County,Illinois,8626752e7ffffff,48,21.82,21.82,61386249.99609375,29192.833859245613,1758492426650,Synapse54,1758492426650,Synapse54
271,47951 (Kentland),Newton County,Indiana,8626608c7ffffff,28,20.9,20.9,62467500.0,29444.37767347909,1758492426650,Synapse54,1758492426650,Synapse54
272,62824 (Clay City),Wayne County,Illinois,86264515fffffff,19,20.21,20.21,56989999.99609375,28130.65042912341,1758492426650,Synapse54,1758492426650,Synapse54
273,60966 (Sheldon),Iroquois County,Illinois,8626608d7ffffff,174,19.51,19.51,62467499.99609375,29444.377673479088,1758492426650,Synapse54,1758492426650,Synapse54
274,61533 (Glasford),Fulton County,Illinois,8626752efffffff,83,23.99,23.99,61169999.9921875,29145.376415224448,1758492426650,Synapse54,1758492426650,Synapse54
275,47928 (Cayuga),Vermillion County,Indiana,862661597ffffff,75,21.01,21.01,59908749.99609375,28842.269969654084,1758492426650,Synapse54,1758492426650,Synapse54
276,62868 (Noble),Richland County,Illinois,862645167ffffff,64,18.44,18.44,57008750.0,28134.308397258214,1758492426650,Synapse54,1758492426650,Synapse54
277,47842 (Clinton),Vermillion County,Indiana,862663b27ffffff,175,22.32,22.32,59137500.00390625,28655.176586979916,1758492426650,Synapse54,1758492426650,Synapse54
278,61531 (Farmington),Fulton County,Illinois,8626752f7ffffff,40,20.94,20.94,61581250.00390625,29235.9798832077,1758492426650,Synapse54,1758492426650,Synapse54
279,47885 (West Terre Haute),Vigo County,Indiana,862663b57ffffff,190,22.46,22.46,58799999.99609375,28576.628622629603,1758492426650,Synapse54,1758492426650,Synapse54
280,62868 (Noble),Richland County,Illinois,86264516fffffff,32,18.93,18.93,57056250.00390625,28145.723142203915,1758492426650,Synapse54,1758492426650,Synapse54
281,60958 (Pembroke Township),Kankakee County,Illinois,86266465fffffff,73,19.01,19.01,63579999.9921875,29703.87127426066,1758492426650,Synapse54,1758492426650,Synapse54
282,61517 (Brimfield),Peoria County,Illinois,862675307ffffff,27,21.26,21.26,61977500.0,29330.241001280643,1758492426650,Synapse54,1758492426650,Synapse54
283,60954 (Momence),Kankakee County,Illinois,862664677ffffff,141,22.63,22.63,63745000.0,29744.80223539308,1758492426650,Synapse54,1758492426650,Synapse54
284,62824 (Clay City),Clay County,Illinois,862645177ffffff,100,16.67,16.67,57158749.99609375,28174.6377721873,1758492426650,Synapse54,1758492426650,Synapse54
285,61517 (Brimfield),Peoria County,Illinois,86267530fffffff,133,22.39,22.39,62077500.00390625,29358.152423676882,1758492426650,Synapse54,1758492426650,Synapse54
286,61814 (Bismarck),Vermilion County,Illinois,862660237ffffff,21,19.27,19.27,60898749.9921875,29075.91308951908,1758492426650,Synapse54,1758492426650,Synapse54
287,62899 (Xenia),Clay County,Illinois,862645187ffffff,37,19.68,19.68,57256250.0,28196.476022808307,1758492426650,Synapse54,1758492426650,Synapse54
