OBJECTID,admin4_name,admin3_name,admin2_name,id,MILLENN_CY,MILLENN_CY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
1752,47868 (Poland),Owen County,Indiana,862661667ffffff,63,18.48,18.48,58367499.99609375,28470.544297070323,1758492393705,Synapse54,1758492393705,Synapse54
1753,46041 (Frankfort),Clinton County,Indiana,86266566fffffff,89,20.23,20.23,61409999.99609375,29194.885564865956,1758492393705,Synapse54,1758492393705,Synapse54
1754,47840 (Centerpoint),Clay County,Indiana,86266160fffffff,99,22.71,22.71,58437500.0,28484.94071882364,1758492393705,Synapse54,1758492393705,Synapse54
1755,46173 (Rushville),Rush County,Indiana,862a9266fffffff,41,22.65,22.65,59044999.99609375,28632.5768136197,1758492393705,Synapse54,1758492393705,Synapse54
1756,47868 (Poland),Owen County,Indiana,86266166fffffff,62,16.99,16.99,58562500.0,28517.254051139254,1758492393705,Synapse54,1758492393705,Synapse54
1757,47834 (Brazil),Clay County,Indiana,862661617ffffff,670,20.95,20.95,58708750.0,28552.430389760895,1758492393705,Synapse54,1758492393705,Synapse54
1758,46065 (Rossville),Clinton County,Indiana,862665677ffffff,131,20.06,20.06,61656249.99609375,29255.658116122744,1758492393705,Synapse54,1758492393705,Synapse54
1759,47834 (Brazil),Clay County,Indiana,86266161fffffff,136,21.05,21.05,58680000.00390625,28546.74119049899,1758492393705,Synapse54,1758492393705,Synapse54
1760,47803 (Terre Haute),Vigo County,Indiana,86266168fffffff,47,21.27,21.27,58496250.00390625,28500.20050434271,1758492393705,Synapse54,1758492393705,Synapse54
1761,46104 (Arlington),Rush County,Indiana,862a92677ffffff,121,20.03,20.03,59412500.00390625,28719.802542909085,1758492393705,Synapse54,1758492393705,Synapse54
1762,47834 (Brazil),Clay County,Indiana,862661627ffffff,201,20.59,20.59,58523750.00390625,28506.064643591435,1758492393705,Synapse54,1758492393705,Synapse54
1763,47802 (Terre Haute),Vigo County,Indiana,86266169fffffff,452,20.12,20.12,58285000.0,28453.21791552546,1758492393705,Synapse54,1758492393705,Synapse54
1764,47904 (Lafayette),Tippecanoe County,Indiana,862665687ffffff,9017,27.69,27.69,61525000.0078125,29223.726603160238,1758492393705,Synapse54,1758492393705,Synapse54
1765,46171 (Reelsville),Putnam County,Indiana,86266162fffffff,54,20.0,20.0,58920000.00390625,28599.41297857814,1758492393705,Synapse54,1758492393705,Synapse54
1766,47840 (Centerpoint),Clay County,Indiana,8626616c7ffffff,68,22.44,22.44,58128750.0,28412.208204131814,1758492393705,Synapse54,1758492393705,Synapse54
1767,46130 (Fountaintown),Shelby County,Indiana,862a92687ffffff,398,21.04,21.04,59464999.99609375,28732.835198957793,1758492393705,Synapse54,1758492393705,Synapse54
1768,47905 (Lafayette),Tippecanoe County,Indiana,86266568fffffff,2834,28.43,28.43,61282500.00390625,29170.529051122405,1758492393705,Synapse54,1758492393705,Synapse54
1769,47834 (Brazil),Clay County,Indiana,862661637ffffff,2395,24.03,24.03,59049999.99609375,28634.316482451464,1758492393705,Synapse54,1758492393705,Synapse54
1770,47841 (Clay City),Clay County,Indiana,8626616cfffffff,258,20.38,20.38,58156250.0,28418.07234338054,1758492393705,Synapse54,1758492393705,Synapse54
1771,46126 (Fairland),Shelby County,Indiana,862a9268fffffff,364,21.44,21.44,59308750.00390625,28692.532268989817,1758492393705,Synapse54,1758492393705,Synapse54
1772,47868 (Poland),Clay County,Indiana,862661677ffffff,77,17.95,17.95,58465000.0,28490.871986357146,1758492393705,Synapse54,1758492393705,Synapse54
1773,47846 (Cory),Clay County,Indiana,8626616d7ffffff,77,23.33,23.33,58128750.0,28412.208204131814,1758492393705,Synapse54,1758492393705,Synapse54
1774,47906 (West Lafayette),Tippecanoe County,Indiana,862665697ffffff,8553,17.04,17.04,61496250.0,29217.59357376213,1758492393705,Synapse54,1758492393705,Synapse54
1775,47841 (Clay City),Clay County,Indiana,8626616dfffffff,13,19.4,19.4,58128750.0,28412.208204131814,1758492393705,Synapse54,1758492393705,Synapse54
1776,47803 (Terre Haute),Vigo County,Indiana,862661687ffffff,358,25.39,25.39,58484999.99609375,28494.875236043616,1758492393705,Synapse54,1758492393705,Synapse54
1777,46259 (Indianapolis),Marion County,Indiana,862a92697ffffff,1367,23.7,23.7,59463750.00390625,28732.669537286245,1758492393705,Synapse54,1758492393705,Synapse54
1778,47909 (Lafayette),Tippecanoe County,Indiana,86266569fffffff,7954,26.72,26.72,61236250.0,29151.09108155329,1758492393705,Synapse54,1758492393705,Synapse54
1779,47840 (Centerpoint),Clay County,Indiana,8626616e7ffffff,121,21.92,21.92,58551249.99609375,28511.595618354062,1758492393705,Synapse54,1758492393705,Synapse54
1780,47803 (Terre Haute),Vigo County,Indiana,862661697ffffff,5316,23.75,23.75,58496249.99609375,28500.133376057925,1758492393705,Synapse54,1758492393705,Synapse54
1781,46110 (Boggstown),Shelby County,Indiana,862a9269fffffff,306,23.63,23.63,59221250.0,28679.318018416456,1758492393705,Synapse54,1758492393705,Synapse54
1782,47841 (Clay City),Clay County,Indiana,8626616efffffff,38,19.0,19.0,58312500.0,28459.082054774186,1758492393705,Synapse54,1758492393705,Synapse54
1783,47905 (Lafayette),Tippecanoe County,Indiana,8626656a7ffffff,602,21.74,21.74,61715000.0,29269.844092432555,1758492393705,Synapse54,1758492393705,Synapse54
1784,47834 (Brazil),Clay County,Indiana,8626616a7ffffff,661,21.8,21.8,58523749.99609375,28506.064643591435,1758492393705,Synapse54,1758492393705,Synapse54
1785,47846 (Cory),Clay County,Indiana,8626616f7ffffff,100,23.42,23.42,58681250.0,28546.56625051217,1758492393705,Synapse54,1758492393705,Synapse54
1786,46163 (New Palestine),Shelby County,Indiana,862a926a7ffffff,248,20.53,20.53,59463750.00390625,28732.669537286245,1758492393705,Synapse54,1758492393705,Synapse54
1787,47905 (Lafayette),Tippecanoe County,Indiana,8626656afffffff,2510,25.8,25.8,61714999.99609375,29269.844092432555,1758492393705,Synapse54,1758492393705,Synapse54
1788,47834 (Brazil),Clay County,Indiana,8626616afffffff,37,21.76,21.76,58523750.0,28506.064643591435,1758492393705,Synapse54,1758492393705,Synapse54
1789,47802 (Terre Haute),Vigo County,Indiana,862663a4fffffff,697,21.0,21.0,58257500.0,28447.353776276737,1758492393705,Synapse54,1758492393705,Synapse54
1790,47805 (Terre Haute),Vigo County,Indiana,8626616b7ffffff,446,18.45,18.45,59050000.0,28634.316482451464,1758492393705,Synapse54,1758492393705,Synapse54
1791,46176 (Shelbyville),Shelby County,Indiana,862a926afffffff,112,21.29,21.29,59463749.99609375,28732.669537286245,1758492393705,Synapse54,1758492393705,Synapse54
1792,47802 (Terre Haute),Vigo County,Indiana,862663a6fffffff,3462,23.55,23.55,58458750.0078125,28489.18603678171,1758492393705,Synapse54,1758492393705,Synapse54
1793,47834 (Brazil),Parke County,Indiana,862661707ffffff,56,17.78,17.78,59202500.0,28672.123219292193,1758492393705,Synapse54,1758492393705,Synapse54
1794,47906 (West Lafayette),Tippecanoe County,Indiana,8626656b7ffffff,1860,19.91,19.91,61714999.99609375,29269.844092432555,1758492393705,Synapse54,1758492393705,Synapse54
1795,47454 (Paoli),Orange County,Indiana,862668c07ffffff,43,19.37,19.37,55936250.0,27875.292804807286,1758492393705,Synapse54,1758492393705,Synapse54
1796,46171 (Reelsville),Putnam County,Indiana,86266170fffffff,130,20.19,20.19,58861250.00390625,28590.347466503412,1758492393705,Synapse54,1758492393705,Synapse54
1797,46163 (New Palestine),Hancock County,Indiana,862a926b7ffffff,568,18.01,18.01,59464999.99609375,28732.835198957793,1758492393705,Synapse54,1758492393705,Synapse54
1798,47118 (English),Orange County,Indiana,862668c17ffffff,23,17.42,17.42,55605000.0,27787.916999092504,1758492393705,Synapse54,1758492393705,Synapse54
1799,47905 (Lafayette),Tippecanoe County,Indiana,8626656c7ffffff,158,18.46,18.46,61466250.0,29208.8325168604,1758492393705,Synapse54,1758492393705,Synapse54
1800,47837 (Carbon),Parke County,Indiana,862661717ffffff,45,17.31,17.31,58920000.0,28599.41297857814,1758492393705,Synapse54,1758492393705,Synapse54
1801,46176 (Shelbyville),Shelby County,Indiana,862a926c7ffffff,2809,24.2,24.2,59096250.0078125,28645.66326370592,1758492393705,Synapse54,1758492393705,Synapse54
1802,47125 (Hardinsburg),Orange County,Indiana,862668c27ffffff,80,21.11,21.11,55991249.99609375,27887.777964259483,1758492393705,Synapse54,1758492393705,Synapse54
1803,47834 (Brazil),Clay County,Indiana,86266171fffffff,81,20.35,20.35,59231250.0,28677.524680859893,1758492393705,Synapse54,1758492393705,Synapse54
1804,46041 (Frankfort),Clinton County,Indiana,8626656cfffffff,84,22.22,22.22,60962499.9921875,29089.395090165268,1758492393705,Synapse54,1758492393705,Synapse54
1805,46135 (Greencastle),Putnam County,Indiana,862661727ffffff,68,19.83,19.83,59231249.99609375,28678.29433992242,1758492393705,Synapse54,1758492393705,Synapse54
1806,47140 (Marengo),Orange County,Indiana,862668c2fffffff,106,21.12,21.12,55785000.00390625,27834.922775368916,1758492393705,Synapse54,1758492393705,Synapse54
1807,46176 (Shelbyville),Shelby County,Indiana,862a926cfffffff,631,23.87,23.87,58909999.99609375,28598.645180353316,1758492393705,Synapse54,1758492393705,Synapse54
1808,47909 (Lafayette),Tippecanoe County,Indiana,8626656d7ffffff,180,20.25,20.25,61553749.99609375,29229.215750716394,1758492393705,Synapse54,1758492393705,Synapse54
1809,46135 (Greencastle),Putnam County,Indiana,86266172fffffff,85,20.38,20.38,59073750.0,28637.391543013036,1758492393705,Synapse54,1758492393705,Synapse54
1810,47454 (Paoli),Orange County,Indiana,862668c37ffffff,40,16.95,16.95,56047500.00390625,27901.997260851553,1758492393705,Synapse54,1758492393705,Synapse54
1811,47834 (Brazil),Parke County,Indiana,862661737ffffff,36,16.36,16.36,59077500.0,28640.315775487525,1758492393705,Synapse54,1758492393705,Synapse54
1812,46176 (Shelbyville),Shelby County,Indiana,862a926d7ffffff,141,20.23,20.23,59221249.9921875,28679.318018416456,1758492393705,Synapse54,1758492393705,Synapse54
1813,47432 (French Lick),Orange County,Indiana,862668ca7ffffff,36,18.09,18.09,56020000.00390625,27895.923498944154,1758492393705,Synapse54,1758492393705,Synapse54
1814,46120 (Cloverdale),Putnam County,Indiana,862661747ffffff,114,18.94,18.94,58920000.0,28599.41297857814,1758492393705,Synapse54,1758492393705,Synapse54
1815,47930 (Clarks Hill),Tippecanoe County,Indiana,8626656dfffffff,187,22.37,22.37,60933750.00390625,29083.26206076716,1758492393705,Synapse54,1758492393705,Synapse54
1816,47432 (French Lick),Orange County,Indiana,862668cb7ffffff,11,20.0,20.0,55687500.0,27808.29940063341,1758492393705,Synapse54,1758492393705,Synapse54
1817,46120 (Cloverdale),Owen County,Indiana,86266174fffffff,326,20.04,20.04,58578750.0,28517.52688588757,1758492393705,Synapse54,1758492393705,Synapse54
1818,46176 (Shelbyville),Shelby County,Indiana,862a926dfffffff,2108,23.12,23.12,59096249.9921875,28645.663263705927,1758492393705,Synapse54,1758492393705,Synapse54
1819,47454 (Paoli),Orange County,Indiana,862668d07ffffff,83,21.61,21.61,55965000.0,27881.928551645335,1758492393705,Synapse54,1758492393705,Synapse54
1820,46058 (Mulberry),Clinton County,Indiana,8626656e7ffffff,344,19.45,19.45,61467500.00390625,29208.896823748957,1758492393705,Synapse54,1758492393705,Synapse54
1821,46171 (Reelsville),Putnam County,Indiana,862661757ffffff,133,19.36,19.36,58776249.9921875,28569.790917938946,1758492393705,Synapse54,1758492393705,Synapse54
1822,47454 (Paoli),Orange County,Indiana,862668d0fffffff,80,21.86,21.86,56172500.0,27934.712148201525,1758492393705,Synapse54,1758492393705,Synapse54
1823,46176 (Shelbyville),Shelby County,Indiana,862a926e7ffffff,84,18.5,18.5,59013750.00390625,28625.75629513786,1758492393705,Synapse54,1758492393705,Synapse54
1824,47868 (Poland),Owen County,Indiana,86266175fffffff,99,18.71,18.71,58747500.0,28563.619797308715,1758492393705,Synapse54,1758492393705,Synapse54
1825,47454 (Paoli),Orange County,Indiana,862668d17ffffff,961,22.13,22.13,55964999.99609375,27881.928551645335,1758492393705,Synapse54,1758492393705,Synapse54
1826,46041 (Frankfort),Clinton County,Indiana,8626656efffffff,133,21.08,21.08,60962500.0,29089.395090165268,1758492393705,Synapse54,1758492393705,Synapse54
1827,47454 (Paoli),Orange County,Indiana,862668d1fffffff,95,21.3,21.3,55992500.0,27887.529671663524,1758492393705,Synapse54,1758492393705,Synapse54
1828,46120 (Cloverdale),Putnam County,Indiana,862661767ffffff,113,20.85,20.85,58776249.9921875,28569.790917938943,1758492393705,Synapse54,1758492393705,Synapse54
1829,47452 (Orleans),Orange County,Indiana,862668d27ffffff,68,20.92,20.92,56379999.99609375,27981.021732426318,1758492393705,Synapse54,1758492393705,Synapse54
1830,46176 (Shelbyville),Shelby County,Indiana,862a926efffffff,80,18.65,18.65,58889999.99609375,28592.346491867465,1758492393705,Synapse54,1758492393705,Synapse54
1831,47905 (Lafayette),Tippecanoe County,Indiana,8626656f7ffffff,577,24.25,24.25,61122500.0,29129.9650162948,1758492393705,Synapse54,1758492393705,Synapse54
1832,46120 (Cloverdale),Putnam County,Indiana,86266176fffffff,574,21.25,21.25,58776250.0078125,28569.790917938946,1758492393705,Synapse54,1758492393705,Synapse54
1833,47452 (Orleans),Orange County,Indiana,862668d2fffffff,87,20.52,20.52,56090000.0,27914.153046399035,1758492393705,Synapse54,1758492393705,Synapse54
1834,46135 (Greencastle),Putnam County,Indiana,862661777ffffff,1350,51.33,51.33,58920000.00390625,28599.412978578144,1758492393705,Synapse54,1758492393705,Synapse54
1835,47454 (Paoli),Orange County,Indiana,862668d37ffffff,92,20.4,20.4,56532500.00390625,28021.463354199062,1758492393705,Synapse54,1758492393705,Synapse54
1836,46176 (Shelbyville),Shelby County,Indiana,862a926f7ffffff,179,17.9,17.9,59282500.00390625,28692.853690282926,1758492393705,Synapse54,1758492393705,Synapse54
1837,47874 (Rosedale),Vigo County,Indiana,862661787ffffff,122,21.07,21.07,59050000.0,28634.316482451464,1758492393705,Synapse54,1758492393705,Synapse54
1838,47125 (Hardinsburg),Washington County,Indiana,862668d47ffffff,171,21.9,21.9,55965000.0,27881.61485931064,1758492393705,Synapse54,1758492393705,Synapse54
1839,46923 (Delphi),Carroll County,Indiana,862665707ffffff,106,20.0,20.0,62151250.0,29369.78518207943,1758492393705,Synapse54,1758492393705,Synapse54
1840,47834 (Brazil),Clay County,Indiana,86266178fffffff,171,20.43,20.43,58735000.0078125,28553.047232408684,1758492393705,Synapse54,1758492393705,Synapse54
1841,46117 (Charlottesville),Hancock County,Indiana,862a92707ffffff,121,19.55,19.55,59812500.0,28818.903538960454,1758492393705,Synapse54,1758492393705,Synapse54
1842,47125 (Hardinsburg),Orange County,Indiana,862668d57ffffff,108,21.14,21.14,55909999.99609375,27867.147270122616,1758492393705,Synapse54,1758492393705,Synapse54
1843,47805 (Terre Haute),Vigo County,Indiana,862661797ffffff,268,20.92,20.92,58821249.9921875,28573.66526866553,1758492393705,Synapse54,1758492393705,Synapse54
1844,46929 (Flora),Carroll County,Indiana,86266570fffffff,185,21.56,21.56,62063749.99609375,29349.40194822344,1758492393705,Synapse54,1758492393705,Synapse54
1845,47145 (Milltown),Crawford County,Indiana,862668d5fffffff,94,22.49,22.49,55813750.00390625,27841.244829872274,1758492393705,Synapse54,1758492393705,Synapse54
1846,46115 (Carthage),Rush County,Indiana,862a9270fffffff,142,20.58,20.58,59812500.0,28818.903538960454,1758492393705,Synapse54,1758492393705,Synapse54
1847,47805 (Terre Haute),Vigo County,Indiana,86266179fffffff,231,20.98,20.98,59049999.99609375,28634.316482451464,1758492393705,Synapse54,1758492393705,Synapse54
1848,47125 (Hardinsburg),Washington County,Indiana,862668d77ffffff,79,22.01,22.01,55938750.00390625,27873.46932462597,1758492393705,Synapse54,1758492393705,Synapse54
1849,47874 (Rosedale),Parke County,Indiana,8626617a7ffffff,60,19.8,19.8,59105000.0,28645.7787247476,1758492393705,Synapse54,1758492393705,Synapse54
1850,46923 (Delphi),Carroll County,Indiana,862665717ffffff,695,23.02,23.02,62151250.0,29369.78518207943,1758492393705,Synapse54,1758492393705,Synapse54
1851,46140 (Greenfield),Hancock County,Indiana,862a92717ffffff,149,23.58,23.58,59781250.0,28812.08302047861,1758492393705,Synapse54,1758492393705,Synapse54
1852,47432 (French Lick),Orange County,Indiana,862668d87ffffff,123,17.08,17.08,56020000.0,27895.923498944157,1758492393705,Synapse54,1758492393705,Synapse54
1853,47837 (Carbon),Clay County,Indiana,8626617afffffff,175,20.47,20.47,58920000.0,28599.412978578144,1758492393705,Synapse54,1758492393705,Synapse54
1854,47454 (Paoli),Orange County,Indiana,862668d8fffffff,69,16.95,16.95,55756249.9921875,27828.84213273428,1758492393705,Synapse54,1758492393705,Synapse54
1855,46923 (Delphi),Carroll County,Indiana,86266571fffffff,282,22.49,22.49,61843750.0,29296.734852575915,1758492393705,Synapse54,1758492393705,Synapse54
1856,47874 (Rosedale),Parke County,Indiana,8626617b7ffffff,34,17.71,17.71,58920000.00390625,28599.412978578144,1758492393705,Synapse54,1758492393705,Synapse54
1857,47432 (French Lick),Orange County,Indiana,862668d97ffffff,454,20.89,20.89,55991249.99609375,27889.601444440803,1758492393705,Synapse54,1758492393705,Synapse54
1858,46140 (Greenfield),Hancock County,Indiana,862a9271fffffff,170,19.52,19.52,59837500.0,28818.80825492926,1758492393705,Synapse54,1758492393705,Synapse54
1859,46052 (Lebanon),Boone County,Indiana,862661807ffffff,271,21.32,21.32,60631250.0,29013.550319501686,1758492393705,Synapse54,1758492393705,Synapse54
1860,47432 (French Lick),Orange County,Indiana,862668d9fffffff,87,20.57,20.57,55838750.0,27849.22453427518,1758492393705,Synapse54,1758492393705,Synapse54
1861,46923 (Delphi),Carroll County,Indiana,862665727ffffff,96,20.25,20.25,62150000.0,29369.953992617167,1758492393705,Synapse54,1758492393705,Synapse54
1862,46148 (Knightstown),Henry County,Indiana,862a92727ffffff,201,21.07,21.07,60026250.0,28865.766041707528,1758492393705,Synapse54,1758492393705,Synapse54
1863,46052 (Lebanon),Boone County,Indiana,86266180fffffff,119,22.8,22.8,60531250.00390625,28987.99797647625,1758492393705,Synapse54,1758492393705,Synapse54
1864,47454 (Paoli),Orange County,Indiana,862668da7ffffff,58,19.59,19.59,56200000.00390625,27942.929275220573,1758492393705,Synapse54,1758492393705,Synapse54
1865,46052 (Lebanon),Boone County,Indiana,862661817ffffff,106,20.38,20.38,60802499.9921875,29048.83105533766,1758492393705,Synapse54,1758492393705,Synapse54
1866,46917 (Camden),Carroll County,Indiana,86266572fffffff,195,19.94,19.94,62193750.0,29381.228572215987,1758492393705,Synapse54,1758492393705,Synapse54
