OBJECTID,admin4_name,admin3_name,admin2_name,id,X9078_X,X9078_X_A,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
3205,54114 (Crivitz),Marinette County,Wisconsin,862742b1fffffff,13001,19.09,19.09,77466250.0,32774.34804663329,1758492005484,Synapse54,1758492005484,Synapse54
3206,54832 (Drummond),Bayfield County,Wisconsin,8627546d7ffffff,484,26.89,26.89,80504999.99609375,33410.63285502452,1758492005484,Synapse54,1758492005484,Synapse54
3207,54143 (Marinette),Marinette County,Wisconsin,862742b47ffffff,4605,24.11,24.11,77208750.0,32717.798188090892,1758492005484,Synapse54,1758492005484,Synapse54
3208,54102 (Amberg),Marinette County,Wisconsin,8627404b7ffffff,817,17.38,17.38,78675000.00390625,33029.53166929557,1758492005484,Synapse54,1758492005484,Synapse54
3209,54143 (Marinette),Marinette County,Wisconsin,862742b4fffffff,8645,28.34,28.34,77266250.0,32732.87047262971,1758492005484,Synapse54,1758492005484,Synapse54
3210,54821 (Cable),Bayfield County,Wisconsin,8627546dfffffff,1398,24.96,24.96,80880000.00390625,33487.752345624394,1758492005484,Synapse54,1758492005484,Synapse54
3211,54177 (Wausaukee),Marinette County,Wisconsin,8627404c7ffffff,2441,20.34,20.34,78174999.99609375,32924.78845065468,1758492005484,Synapse54,1758492005484,Synapse54
3212,54821 (Cable),Bayfield County,Wisconsin,8627546e7ffffff,1741,20.48,20.48,81095000.0,33531.73317359158,1758492005484,Synapse54,1758492005484,Synapse54
3213,49893 (Wallace),Menominee County,Michigan,8627404cfffffff,2371,21.36,21.36,77773750.0,32837.97708322091,1758492005484,Synapse54,1758492005484,Synapse54
3214,54821 (Cable),Bayfield County,Wisconsin,8627546efffffff,1127,31.31,31.31,80343749.9921875,33376.45834895867,1758492005484,Synapse54,1758492005484,Synapse54
